Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Genome-Wide Analysis of the Common Fig (<i>Ficus carica</i> L.) <i>R2R3-MYB</i> Genes Reveals Their Structure, Evolution, and Roles in Fruit Color Variation",Biochemical Genetics,,,,10.1007/s10528-024-10960-w,Khaled ChattiNarjes KmeliInchirah BettaiebJihen HamdiSonia GaaiedRania MloukaMessaoud MarsDhia Bouktila,2024,https://link.springer.com/article/10.1007/s10528-024-10960-w,Article
In vitro follicle culture shows that progestagens are the maturation-inducing hormones (MIH) and possible regulators of the ovulation-mediating hormone PGE2 in female Eurasian perch <i>Perca fluviatilis</i>,Fish Physiology and Biochemistry,,,,10.1007/s10695-021-00946-5,Leila El MohajerRose BulteauCéline ChevalierSirine SelmiPascal FontaineSylvain Milla,2021,https://link.springer.com/article/10.1007/s10695-021-00946-5,Article
"Geochemical evaluation of the Cenozoic hydrocarbon source rocks in the Eyasi Wembere Basin, Northeast Tanzania",Journal of Sedimentary Environments,,,,10.1007/s43217-025-00243-8,John William GamaEmily Barnabas KiswakaVenance Emmanuel MboyaHabibu Luumi Mamboli Mohamed,2025,https://link.springer.com/article/10.1007/s43217-025-00243-8,Article
Advanced Maternal Age Affects the Cryosusceptibility of Ovulated but not In Vitro Matured Mouse Oocytes,Reproductive Sciences,,,,10.1007/s43032-024-01462-6,Akshatha DaddangadiShubhashree UppangalaShama Prasada KabekkoduNadeem Khan GGuruprasad KalthurRiccardo TaleviSatish Kumar Adiga,2024,https://link.springer.com/article/10.1007/s43032-024-01462-6,Article
"Noncanonical calcium binding motif controls folding of HopQ1, a <i>Pseudomonas syringae</i> type III secretion effector, in a pH-dependent manner",Scientific Reports,,,,10.1038/s41598-024-82848-z,Fabian GiskaWojciech RymaszewskiMalgorzata LichockaMarcin PiechockiJakub KwiatkowskiJarosław PoznańskiMagdalena GóreckaMagdalena Krzymowska,2024,https://link.springer.com/article/10.1038/s41598-024-82848-z,Article
Integrated omics characterization reveals reduced cancer indicators and elevated inflammatory factors after thermal ablation in non-small cell lung cancer patients,Respiratory Research,,,,10.1186/s12931-024-02917-9,Xinglu ZhangShuai ShaoNan SongBaolu YangFengjiao LiuZhaohui TongFeng WangJieqiong Li,2024,https://link.springer.com/article/10.1186/s12931-024-02917-9,Article
Double-camouflaged tellurium nanoparticles for enhanced photothermal immunotherapy of tumor,Journal of Nanobiotechnology,,,,10.1186/s12951-024-02853-2,Chaoqing LiLuyao YangBin ZhangJiahao LiBingjie CaiWei NiGuojun Zhang,2024,https://link.springer.com/article/10.1186/s12951-024-02853-2,Article
Lime Compositions with the Additive of Polysilicate Solution for Restoration of Building Walls,"Proceedings of the 8th International Conference on Construction, Architecture and Technosphere Safety",,,,10.1007/978-3-031-80482-3_3,V. I. LoganinaM. V. Zaytseva,2025,https://link.springer.com/chapter/10.1007/978-3-031-80482-3_3,Conference paper
A soft thermal sensor for the continuous assessment of flow in vascular access,Nature Communications,,,,10.1038/s41467-024-54942-3,Yujun DengHany M. ArafaTianyu YangHassan AlbadawiRichard J. FowlZefu ZhangViswajit KandulaAshvita RameshChase CorreiaYonggang HuangRahmi OkluJohn A. RogersAndrea S. Carlini,2025,https://link.springer.com/article/10.1038/s41467-024-54942-3,Article
Protein thermal sensing regulates physiological amyloid aggregation,Nature Communications,,,,10.1038/s41467-024-45536-0,Dane MarijanEvgenia A. MomchilovaDaniel BurnsSahil ChandhokRichard ZapfHolger WilleDavit A. PotoyanTimothy E. Audas,2024,https://link.springer.com/article/10.1038/s41467-024-45536-0,Article
"Effects of rearing temperature on growth, energy reserves, and thermal plasticity of juvenile lake sturgeon",Fish Physiology and Biochemistry,,,,10.1007/s10695-025-01540-9,Janet GenzCaryn West,2025,https://link.springer.com/article/10.1007/s10695-025-01540-9,Article
"Source Rock Characterization for the Hydrocarbon Generative Potential and Thermal Maturity of Carboniferous Strata in the Tendrara–Missour Basin, Northeastern Morocco",Petroleum Chemistry,,,,10.1134/S0965544124602540,Achour MargoumYoussef ElbouazaouiMohammed Et-TouhamiRabah BouchtaAbdelwahid Chakor Alami,2025,https://link.springer.com/article/10.1134/S0965544124602540,Article
Transcriptomic Analysis Reveals Dynamics of Gene Expression in Liver Tissue of Spotted Sea Bass Under Acute Thermal Stress,Marine Biotechnology,,,,10.1007/s10126-024-10375-z,Pengyu LiYalong SunHaishen WenXin QiYonghang ZhangDonglei SunCong LiuYun Li,2024,https://link.springer.com/article/10.1007/s10126-024-10375-z,Article
Nanostructure–based Colloidal Suspension for Thermal Enhancement for NEPCM,Nano Enhanced Phase Change Materials,,,,10.1007/978-981-99-5475-9_5,Suman S. KahandalSandeep K. JareYelim KwonM. H. Ansari Abdul WadoodBalasaheb P. PagarAnuradha B. BhaleraoJi Man KimRavindra N. Bulakhe,2023,https://link.springer.com/chapter/10.1007/978-981-99-5475-9_5,Chapter
Investigation of the total thermal resistance of children’s bedding systems at various air temperatures and velocities using CFD analysis,Building Simulation,,,,10.1007/s12273-024-1215-5,Qin ZhouQing ZhengYing Ke,2024,https://link.springer.com/article/10.1007/s12273-024-1215-5,Article
Heat stress: a major threat to ruminant reproduction and mitigating strategies,International Journal of Biometeorology,,,,10.1007/s00484-024-02805-3,Mahesh GuptaMangesh VaidyaSachin KumarGyanendra SinghRichard Osei-AmponsahSurinder Singh Chauhan,2024,https://link.springer.com/article/10.1007/s00484-024-02805-3,Article
"Recycling arsenic-containing bio-leaching residue after thermal treatment in cemented paste backfill: Structure modification, binder properties and environmental assessment","International Journal of Minerals, Metallurgy and Materials",,,,10.1007/s12613-024-2825-8,Dengfeng ZhaoShiyu ZhangYingliang Zhao,2024,https://link.springer.com/article/10.1007/s12613-024-2825-8,Article
Higher proportions of hopped barley malt enhance antioxidant activity and phenolic compounds in braggots,Journal of Food Science and Technology,,,,10.1007/s13197-024-06173-z,Eduardo Luís Menezes de AlmeidaPedro Oliveira TeixeiraSamuel Silva MacêdoMonique Renon Eller,2024,https://link.springer.com/article/10.1007/s13197-024-06173-z,Article
"Dynamics of the Timing of Mass Spawning for Saffron Cod <i>Eleginus gracilis</i> (Gadidae) in the Amur Bay, Sea of Japan",Journal of Ichthyology,,,,10.1134/S0032945224700875,Yu. I. ZuenkoL. A. Chernoivanova,2025,https://link.springer.com/article/10.1134/S0032945224700875,Article
In Vıtro Productıon of Bovıne Blastocysts and Cryopreservatıon Technıques,,,,,10.1007/5584_2025_868,Tolga Akkoç,2025,https://link.springer.com/chapter/10.1007/5584_2025_868,Chapter
Ultrasound-assisted tissue engineering,Nature Reviews Bioengineering,,,,10.1038/s44222-024-00166-5,Kai MeldeAthanasios G. AthanassiadisDimitris MissirlisMinghui ShiSenne SenecaPeer Fischer,2024,https://link.springer.com/article/10.1038/s44222-024-00166-5,Article
"Biomarker Characterization of Tertiary Sediments, Orange Basin, South Africa—Implications for Thermal Maturity, Petroleum Source Potential and Depositional Conditions","Selected Studies in Geophysics, Tectonics and Petroleum Geosciences",,,,10.1007/978-3-031-43807-3_28,Nura Abdulmumini YelwaKhairul Azlan MustaphaMimonitu Opuwari,2024,https://link.springer.com/chapter/10.1007/978-3-031-43807-3_28,Conference paper
"Effects of thermal stress responses in goldfish (<i>Carassius auratus</i>): growth performance, total carotenoids and coloration, hematology, liver histology, and critical thermal maximum",Fish Physiology and Biochemistry,,,,10.1007/s10695-023-01263-9,Anurak KhieokhajonkhetMarisa PhoprakotNiran AeksiriGen KanekoWutiporn Phromkunthong,2023,https://link.springer.com/article/10.1007/s10695-023-01263-9,Article
"GnRHr, LHr, and Vg gene expression levels and ovarian development of G5 transgenic mutiara female catfish (<i>Clarias gariepinus</i>) after exposure photoperiod induction",Discover Applied Sciences,,,,10.1007/s42452-024-05699-3,Ibnu Dwi BuwonoRoffi GrandiosaYuniar MulyaniFittrie Meyllianawaty Pratiwy,2024,https://link.springer.com/article/10.1007/s42452-024-05699-3,Article
"Extraction and characterization of morphological, physical, physiochemical, thermal, and chemical composition of five bamboo malaysian species",Cellulose,,,,10.1007/s10570-024-06090-6,Husain Siti Nor HawanisRushdan Ahmad IlyasRafidah JalilRushdan IbrahimRohah Abdul MajidNur Hafizah Ab Hamid,2024,https://link.springer.com/article/10.1007/s10570-024-06090-6,Article
Generation of Induced-Primary Retinal Pigment Epithelium from Human Retinal Organoids,Ocular Regeneration,,,,10.1007/978-1-0716-4087-6_13,Miguel Flores-BellverM. Valeria Canto-Soler,2025,https://link.springer.com/chapter/10.1007/978-1-0716-4087-6_13,Protocol
Trigger inducible tertiary lymphoid structure formation using covalent organic frameworks for cancer immunotherapy,Nature Communications,,,,10.1038/s41467-024-55430-4,Liang ZhangBoxin ZhangMeng-Jie ZhangWenlang LiHao LiYantian JiaoQi-Chao YangShuo WangYuan-Tong LiuAn SongHai-Tao FengJianwei SunRyan T. K. KwokJacky W. Y. LamBen Zhong TangZhi-Jun Sun,2025,https://link.springer.com/article/10.1038/s41467-024-55430-4,Article
"Effects of thermal processing methods on the edible quality, nutrition, and metabolites of shrimp of <i>Metapenaeus ensis</i>","Food Production, Processing and Nutrition",,,,10.1186/s43014-025-00308-1,Miao XiongHejiang ZhouRui-Xue YuJun-Quan ChenShuangping WangWen XuYang TianLing-Yan Su,2025,https://link.springer.com/article/10.1186/s43014-025-00308-1,Article
The SDF-1α/MTDH axis inhibits ferroptosis and promotes the formation of anti-VEGF-resistant choroidal neovascularization by facilitating the nuclear translocation of SREBP1,Cell Biology and Toxicology,,,,10.1007/s10565-025-10066-y,Rong ZouXi ZhangXiaochan DaiYuanzhi YuanJinhui DaiFei Yuan,2025,https://link.springer.com/article/10.1007/s10565-025-10066-y,Article
Preservation of corneous β-proteins in Mesozoic feathers,Nature Ecology & Evolution,,,,10.1038/s41559-023-02177-8,Tiffany S. SlaterNicholas P. EdwardsSamuel M. WebbFucheng ZhangMaria E. McNamara,2023,https://link.springer.com/article/10.1038/s41559-023-02177-8,Article
Effects of thermal interventions on skeletal muscle adaptations and regeneration: perspectives on epigenetics: a narrative review,European Journal of Applied Physiology,,,,10.1007/s00421-024-05642-9,Tom Normand-GravierRobert SolsonaValentin DablainvilleSébastien RacinaisFabio BorraniHenri BernardiAnthony M. J. Sanchez,2024,https://link.springer.com/article/10.1007/s00421-024-05642-9,Article
"Kerogen geochemistry and thermal decomposition kinetics of Early Permian shales from the Talchir Basin of Odisha, Eastern India",Journal of Earth System Science,,,,10.1007/s12040-024-02422-z,Debasis PrustyDevleena ManiNihar Ranjan KarE V S S K Babu,2024,https://link.springer.com/article/10.1007/s12040-024-02422-z,Article
Degradation of Film and Rigid Bioplastics During the Thermophilic Phase and the Maturation Phase of Simulated Composting,Journal of Polymers and the Environment,,,,10.1007/s10924-021-02098-2,Federica RuggeroRob C. A. OnderwaterEmiliano CarrettiStéphanie RoosaSamira BenaliJean-Marie RaquezRiccardo GoriClaudio LubelloRuddy Wattiez,2021,https://link.springer.com/article/10.1007/s10924-021-02098-2,Article
Sugar Quality Produced from Immature and Mature Sugarcane Damaged by Spittlebugs,Sugar Tech,,,,10.1007/s12355-023-01284-x,Leonardo Lucas MadalenoNatália Novais RibeiroGisele Cristina RavaneliJosé Paulo StupielloMiguel Angelo MuttonMárcia Justino Rossini Mutton,2023,https://link.springer.com/article/10.1007/s12355-023-01284-x,Article
"LARP3, LARP7, and MePCE are involved in the early stage of human telomerase RNA biogenesis",Nature Communications,,,,10.1038/s41467-024-50422-w,Tsai-Ling KaoYu-Cheng HuangYi-Hsuan ChenPeter BaumannChi-Kang Tseng,2024,https://link.springer.com/article/10.1038/s41467-024-50422-w,Article
Comparison of rheological models to explain flow behavior of green coconut pulp: effect of maturation stage and temperature,Journal of Food Measurement and Characterization,,,,10.1007/s11694-021-00891-0,Cinthia Yuka KanzawaFausto MakishiIzabel Cristina Freitas MoraesRogers RibeiroCynthia Ditchfield,2021,https://link.springer.com/article/10.1007/s11694-021-00891-0,Article
Synthesis and characterization of Lanthanum Oxide nanoparticles using <i>Citrus aurantium</i> and their effects on <i>Citrus limon</i> Germination and Callogenesis,Scientific Reports,,,,10.1038/s41598-024-73016-4,Zahra HanifNyla JabeenSadaf AnwaarAyesha AftabSyed Zaheer HussainTauseef AnwarHuma QureshiMehmooda MunazirWajid ZamanWalid Soufan,2024,https://link.springer.com/article/10.1038/s41598-024-73016-4,Article
FMRP regulation of STAT3-MYC signaling is critical for adult hippocampal neurogenesis and cognitive flexibility,Cell Death & Differentiation,,,,10.1038/s41418-025-01546-z,Yue LiWenxin MaRuishuang MaShuang WangXu LiuXiaomeng GuoWenhua LiXiaopeng ChenYuan-Lu CuiHe Song,2025,https://link.springer.com/article/10.1038/s41418-025-01546-z,Article
"Chinook salmon depth distributions on the continental shelf are shaped by interactions between location, season, and individual condition",Movement Ecology,,,,10.1186/s40462-024-00464-y,Cameron FreshwaterSean C. AndersonDavid D. HuffJoseph M. SmithDoug JacksonBrian HendriksScott G. HinchStephen JohnstonAndrew W. TritesJackie King,2024,https://link.springer.com/article/10.1186/s40462-024-00464-y,Article
Thermal proteome profiling unveils protein targets of deoxycholic acid in living neuronal cells,Advanced Biotechnology,,,,10.1007/s44307-023-00007-3,Hemi LuanXuan LiWenyong ZhangTiangang Luan,2023,https://link.springer.com/article/10.1007/s44307-023-00007-3,Article
Modeling of solvent diffusion characteristics and thermal degradation behaviors of hybrid CB/Silica filled ENR/CR/HNBR ternary elastomeric composites,Emergent Materials,,,,10.1007/s42247-025-01132-6,S. VishnuB. PrabuM. Pugazhvadivu,2025,https://link.springer.com/article/10.1007/s42247-025-01132-6,Article
Graphene nanoplatelets enhance neuronal differentiation of human bone marrow mesenchymal stem cells,Biological Research,,,,10.1186/s40659-025-00616-3,Gulsah SevimliEda KusGulin BaranMahya MarashianNasrollah TabatabaeiNur Mustafaoglu,2025,https://link.springer.com/article/10.1186/s40659-025-00616-3,Article
Visualizing Cartwheel Disassembly Process During Mitosis in Fixed and Live Cells by Fluorescence Microscope,Mitotic Exit,,,,10.1007/978-1-0716-4236-8_7,Fan HuangChuanmao Zhang,2025,https://link.springer.com/chapter/10.1007/978-1-0716-4236-8_7,Protocol
RETRACTED CHAPTER: Bacterial Versus Thermal Degradation of Algal Matter: Analysis from a Physicochemical Perspective,Advanced Methods in Petroleum Geochemistry,,,,10.1007/978-3-031-44405-0_3,Mehdi OstadhassanBodhisatwa Hazra,2024,https://link.springer.com/chapter/10.1007/978-3-031-44405-0_3,Chapter
Effect of thermal pretreatments on biogas production and methane yield from anaerobic digestion of aquatic weed biomass <i>Hydrilla verticillata</i>,Biomass Conversion and Biorefinery,,,,10.1007/s13399-023-04890-7,Arun SathyanSumona KoleyMeena KhwairakpamAjay S Kalamdhad,2023,https://link.springer.com/article/10.1007/s13399-023-04890-7,Article
Measuring of the polymer concrete maturity using non-destructive ultrasonic method,Archives of Civil and Mechanical Engineering,,,,10.1007/s43452-025-01285-5,Joanna Julia SokołowskaKamil ZałęgowskiLech Czarnecki,2025,https://link.springer.com/article/10.1007/s43452-025-01285-5,Article
"A novel eco-friendly source of cellulose acetate extracted from <i>Astragalus gombo</i> seeds: thermal, structural, and morphological characterization",Biomass Conversion and Biorefinery,,,,10.1007/s13399-023-04568-0,Imane KouadriAbdelheq LayachiKhaled BoubendiraIlham Ben AmorHadia HemmamiSoumeia ZeghoudBachir Ben SeghirAbdelkrim Rebiai,2023,https://link.springer.com/article/10.1007/s13399-023-04568-0,Article
Is the offshore southern Tanzanian Basin an atypical igneous-sedimentary petroleum system?,Marine Geophysical Research,,,,10.1007/s11001-023-09540-1,Emily Barnabas KiswakaElisante Elisaimon MshiuJohn William Gama,2024,https://link.springer.com/article/10.1007/s11001-023-09540-1,Article
Introduction of Brewing Process and Malting,Fruit Fortification of Craft Beer,,,,10.1007/978-3-031-60175-0_1,Manju NehraNishant GroverK. S. SandhuRahul Thory,2024,https://link.springer.com/chapter/10.1007/978-3-031-60175-0_1,Chapter
"Effect of ohmic heating, microwave and infrared heating on physicochemical, morphological, thermal, crystalline and volatile profile of parboiled paddy of black rice (Karuppu Kavuni)",Journal of Food Measurement and Characterization,,,,10.1007/s11694-025-03533-x,Vidya D’cruzMonisha ChandranK. A. Athmaselvi,2025,https://link.springer.com/article/10.1007/s11694-025-03533-x,Article
Photothermal Fe<sub>3</sub>O<sub>4</sub> nanoparticles induced immunogenic ferroptosis for synergistic colorectal cancer therapy,Journal of Nanobiotechnology,,,,10.1186/s12951-024-02909-3,Yue LiJia ChenQi XiaJing ShangYujie HeZhi LiYingying ChenFeng GaoXi YuZeting YuanPeihao Yin,2024,https://link.springer.com/article/10.1186/s12951-024-02909-3,Article
"The Size–Age Structure, Growth, and Maturation of the Spotted Catfish <i>Arius maculatus</i> (Thunberg, 1792) (Siluriformes: Ariidae) from the Mekong Delta, Vietnam",Russian Journal of Marine Biology,,,,10.1134/S1063074021010053,D. N. KutsynE. R. AblyazovBa Hai TruongNguyen Dinh Cu,2021,https://link.springer.com/article/10.1134/S1063074021010053,Article
Floating electrode–dielectric barrier discharge-based plasma promotes skin regeneration in a full-thickness skin defect mouse model,Biomedical Engineering Letters,,,,10.1007/s13534-024-00356-5,Mohana Devi SubramaniamJoon Suk BaeJiwon SonLaurensia Danis AnggraditaMin-Kyu KimMin Yong LeeSeokyoon JangKwangok ChoiJustine C. LeeSeung Min NamYongsung Hwang,2024,https://link.springer.com/article/10.1007/s13534-024-00356-5,Article
Seasonal variation in dragonfly assemblage colouration suggests a link between thermal melanism and phenology,Nature Communications,,,,10.1038/s41467-023-44106-0,Roberto Novella-FernandezRoland BrandlStefan PinkertDirk ZeussChristian Hof,2023,https://link.springer.com/article/10.1038/s41467-023-44106-0,Article
Thermal error modeling of motorized spindle considering the effect of milling head heat source,The International Journal of Advanced Manufacturing Technology,,,,10.1007/s00170-023-12317-w,Ye DaiYang LiShiqiang ZhanZhaolong LiXin WangWeiwei Li,2023,https://link.springer.com/article/10.1007/s00170-023-12317-w,Article
"Juvenile Rodents, Dogs, and NHPs in Safety Pharmacology Studies",Drug Discovery and Evaluation: Safety and Pharmacokinetic Assays,,,,10.1007/978-3-031-35529-5_146,Alan M. Hoberman,2024,https://link.springer.com/rwe/10.1007/978-3-031-35529-5_146,Reference work entry
An overview of neurobehavioral and developmental toxicity induced by xenoestrogens,Discover Toxicology,,,,10.1007/s44339-025-00025-x,Ranjit ShawAnmol S. KamathRadha Chaube,2025,https://link.springer.com/article/10.1007/s44339-025-00025-x,Article
ATP6V0A1-dependent cholesterol absorption in colorectal cancer cells triggers immunosuppressive signaling to inactivate memory CD8<sup>+</sup> T cells,Nature Communications,,,,10.1038/s41467-024-50077-7,Tu-Xiong HuangHui-Si HuangShao-Wei DongJia-Yan ChenBin ZhangHua-Hui LiTian-Tian ZhangQiang XieQiao-Yun LongYang YangLin-Yuan HuangPan ZhaoJiong BiXi-Feng LuFan PanChang ZouLi Fu,2024,https://link.springer.com/article/10.1038/s41467-024-50077-7,Article
Recommendations from the high-temperature materials workshop held at the 3rd International Conference on High-Speed Vehicle Science and Technology (HiSST),CEAS Space Journal,,,,10.1007/s12567-025-00609-8,Bryan KubitschekChris KostykRoberto Gardi,2025,https://link.springer.com/article/10.1007/s12567-025-00609-8,Article
The role of water in the laboratory thermal advancement of immature type I kerogen from the Cretaceous Qingshankou Formation in China,Scientific Reports,,,,10.1038/s41598-023-38013-z,Majid Safaei-FaroujiThomas GentzisBo LiuZhongliang MaLiu WangYaohui XuMehdi Ostadhassan,2023,https://link.springer.com/article/10.1038/s41598-023-38013-z,Article
Exploring the impact of eco-enzyme diversity on the physicochemical characteristics of rice husk and sawdust compost,Environmental Monitoring and Assessment,,,,10.1007/s10661-025-13793-1,Sangeeta MadanNitika NarangAthar HussainManjeeta Priyadarshi,2025,https://link.springer.com/article/10.1007/s10661-025-13793-1,Article
Haploid induction through ovary culture in cucumber,In Vitro Cellular & Developmental Biology - Plant,,,,10.1007/s11627-023-10406-9,Fildaus Nyirahabimanaİlknur Solmaz,2024,https://link.springer.com/article/10.1007/s11627-023-10406-9,Article
"Novel triazole-based transition metal complexes: spectral characterization, photophysical, thermal and biological studies",Journal of the Iranian Chemical Society,,,,10.1007/s13738-023-02902-x,Preeti SiwachKiran Singh,2023,https://link.springer.com/article/10.1007/s13738-023-02902-x,Article
Limiting temperatures of embryo growth and seed germination of <i>Fraxinus excelsior</i> L. (Oleaceae): a threshold model approach,Annals of Forest Science,,,,10.1186/s13595-023-01205-8,Mikołaj Krzysztof WawrzyniakJuan Manuel Ley-LópezJoão Paulo Rodrigues MartinsPaweł Chmielarz,2023,https://link.springer.com/article/10.1186/s13595-023-01205-8,Article
Vitamin D and Central Nervous System Across the Lifespan,Vitamin D: A Comprehensive Guide for Medical Professionals,,,,10.1007/978-981-96-6491-7_13,Riya SharmaKamalesh Chakravarty,2025,https://link.springer.com/chapter/10.1007/978-981-96-6491-7_13,Chapter
"3D basin modeling of the Hils Syncline, Germany: reconstruction of burial and thermal history and implications for petrophysical properties of potential Mesozoic shale host rocks for nuclear waste storage",International Journal of Earth Sciences,,,,10.1007/s00531-024-02384-z,Leidy Castro-VeraSebastian AmbergGarri GausKatharina LeuRalf Littke,2024,https://link.springer.com/article/10.1007/s00531-024-02384-z,Article
Stable isotope evidence for a shift in diet with increasing energy demand for reproduction in squid <i>Illex argentinus</i>,Hydrobiologia,,,,10.1007/s10750-022-05093-3,Wei SongYixuan FengDongming LinXinjun Chen,2022,https://link.springer.com/article/10.1007/s10750-022-05093-3,Article
"Source rock characterization for hydrocarbon generative potential and thermal maturity of Paleocene–Eocene sequences, Jaisalmer Basin, Rajasthan, India",Arabian Journal of Geosciences,,,,10.1007/s12517-024-11872-0,Dinesh KumarRavi SharmaAbhyanand Singh MauryaRajesh Pandey,2024,https://link.springer.com/article/10.1007/s12517-024-11872-0,Article
Molecular basis for ubiquitin/Fubi cross-reactivity in USP16 and USP36,Nature Chemical Biology,,,,10.1038/s41589-023-01388-1,Rachel O’DeaNafizul KaziAlicia Hoffmann-BenitoZhou ZhaoSarah RecknagelKim WendrichPetra JanningMalte Gersch,2023,https://link.springer.com/article/10.1038/s41589-023-01388-1,Article
Various combinations of cryoprotectants for mammalian oocyte vitrification: a systematic review,Middle East Fertility Society Journal,,,,10.1186/s43043-025-00244-7,Batool SanaeiPouya MalmirAmir Reza BahramalinezhadAmirhossein Najafiyan GorjiFarhad Badrehee,2025,https://link.springer.com/article/10.1186/s43043-025-00244-7,Article
Spawning window and fecundity in three Acroporid corals from the environmentally variable semi-enclosed lagoon of Bouraké,Coral Reefs,,,,10.1007/s00338-024-02551-3,Cinzia AlessiCarly J. RandallMahe DumasHugues LemonnierRiccardo Rodolfo-Metalpa,2024,https://link.springer.com/article/10.1007/s00338-024-02551-3,Article
Non-obstructive Methods to Detect Sarcomere Remodeling of Live In Vitro Cardiomyocytes,Integration and Bridging of Multiscale Bioengineering Designs and Tissue Biomechanics,,,,10.1007/978-3-031-81743-4_18,Nicholas RogozinskiSarah VelezYi HongHuaxiao Yang,2025,https://link.springer.com/chapter/10.1007/978-3-031-81743-4_18,Chapter
Multi-pathway oxidative stress amplification via controllably targeted nanomaterials for photoimmunotherapy of tumors,Journal of Nanobiotechnology,,,,10.1186/s12951-025-03116-4,Song LiYunheng LiuXiaokang ZhangYurong LiuLongqing SiShaojing JiangAoya WangXukai CheJing ChenJinghui Hu,2025,https://link.springer.com/article/10.1186/s12951-025-03116-4,Article
Changes in Melatonin and Dopamine Secretion During Ovarian Development in Japanese Eel,Ocean Science Journal,,,,10.1007/s12601-024-00196-5,Jun-Hwan ByunJi-Yeon HyeonSung-Pyo Hur,2024,https://link.springer.com/article/10.1007/s12601-024-00196-5,Article
Percutaneous Creation of Hemodialysis Fistulas,CardioVascular and Interventional Radiology,,,,10.1007/s00270-023-03418-w,Dheeraj K. Rajan,2023,https://link.springer.com/article/10.1007/s00270-023-03418-w,Article
Analysis of Neutrophil Morphology and Function Under Genetic Perturbation of Transcription Factors In Vitro,Transcription Factor Regulatory Networks,,,,10.1007/978-1-0716-2815-7_6,Julia SalafrancaZhichao AiLihui WangIrina A. UdalovaErinke van Grinsven,2023,https://link.springer.com/chapter/10.1007/978-1-0716-2815-7_6,Protocol
Heat Shock Proteins in Plant Immunity,Russian Journal of Plant Physiology,,,,10.1134/S1021443724606402,T. N. ShafikovaL. A. MaksimovaYu. V. Omelichkina,2024,https://link.springer.com/article/10.1134/S1021443724606402,Article
"Physical, chemical, and thermal properties of chia and okra mucilages",Journal of Thermal Analysis and Calorimetry,,,,10.1007/s10973-023-12179-0,Francislaine Suelia dos SantosRossana Maria Feitosa de FigueirêdoAlexandre José de Melo QueirozYaroslávia Ferreira PaivaAuryclennedy Calou de AraújoThalis Leandro Bezerra de LimaAna Júlia de Brito Araújo CarvalhoMarcos dos Santos LimaAntônio Daniel Buriti de MacedoAna Regina Nascimento Campos,2023,https://link.springer.com/article/10.1007/s10973-023-12179-0,Article
Tectono-sedimentary evolution of the North Danube Basin: insights from <sup>40</sup>Ar/<sup>39</sup>Ar geochronology and basin modeling within the Pannonian back-arc system,International Journal of Earth Sciences,,,,10.1007/s00531-025-02524-z,Samuel RybárPetronela NovákováKatarína ŠaárinováJúlia KotulováFred JourdanCelia Mayers,2025,https://link.springer.com/article/10.1007/s00531-025-02524-z,Article
Ecological-Parasitological Method in Studies of Population Biology of Beaked Redfish <i>Sebastes mentella</i> (Scorpaeniformes: Sebastidae) in the Irminger Sea,Biology Bulletin Reviews,,,,10.1134/S2079086424030022,Y. I. BakayS. P. MelnikovA. I. Glubokov,2024,https://link.springer.com/article/10.1134/S2079086424030022,Article
Impact of thermal conditions on pomegranate (<i>Punica granatum</i> L.) biochemical traits: a comparative study of genotypic responses under contrasting climates,Vegetos,,,,10.1007/s42535-024-01002-2,Atman AdibaNabil RadouaneHassane BoudadHakim OutghouliastAbdelmajid HaddiouiAnas HamdaniJamal Charafi,2024,https://link.springer.com/article/10.1007/s42535-024-01002-2,Article
Maturity Determination of Contaminated Source Rocks by Pyrolysis and Thermal Oxidation Methods: A Review,Advances in Petroleum Source Rock Characterizations: Integrated Methods and Case Studies,,,,10.1007/978-3-031-16396-8_3,Sedat İnan,2023,https://link.springer.com/chapter/10.1007/978-3-031-16396-8_3,Chapter
Phase-transition nanodroplets with immunomodulatory capabilities for potentiating mild magnetic hyperthermia to inhibit tumour proliferation and metastasis,Journal of Nanobiotechnology,,,,10.1186/s12951-023-01885-4,Qiaoxi QinYang ZhouPan LiYing LiuRuxi DengRui TangNianhong WuLi WanMing YeHong ZhouZhiming Wang,2023,https://link.springer.com/article/10.1186/s12951-023-01885-4,Article
Comparative demography of surgeonfishes from the tropical western Pacific,Reviews in Fish Biology and Fisheries,,,,10.1007/s11160-023-09816-0,Brett M. TaylorAndrew J.K. McInnisMari DeinhartKa’ohinani KawahigashiJohn Gourley,2023,https://link.springer.com/article/10.1007/s11160-023-09816-0,Article
An Elastin-like Polypeptide-fusion peptide targeting capsid-tegument interface as an antiviral against cytomegalovirus infection,Scientific Reports,,,,10.1038/s41598-024-60691-6,Komal BeetonDipanwita MitraAdesanya A. AkinleyeJohn A. HowellChristian S. YuGene L. Bidwell IIIRitesh Tandon,2024,https://link.springer.com/article/10.1038/s41598-024-60691-6,Article
A ferritin-targeted biohybrid triggering ferroptosis immunotherapy via activating endogenous iron and replenishing exogenous iron simultaneously,Nature Communications,,,,10.1038/s41467-025-61419-4,Shupei ShengYan ZhangLimin JinWeiting SunDunwan ZhuLin MeiXia DongFeng Lv,2025,https://link.springer.com/article/10.1038/s41467-025-61419-4,Article
