Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Composition of Volatile Oil from the Leaves of <i>Polyalthia glauca</i> and Acetylcholinesterase Inhibitory Activity,Chemistry of Natural Compounds,,,,10.1007/s10600-025-04602-9,Abubakar Siddiq SalihuWan Mohd Nuzul Hakimi Wan SallehNurunajah Abd GhaniShamsul Khamis,2025,https://link.springer.com/article/10.1007/s10600-025-04602-9,Article
The Power of Dialogue: The Regulator–Regulatee Relationship in the Norwegian Oil and Gas Industry,The Regulator–Regulatee Relationship in High-Hazard Industry Sectors,,,,10.1007/978-3-031-49570-0_6,Ulla Forseth,2024,https://link.springer.com/chapter/10.1007/978-3-031-49570-0_6,Chapter
Geological Characteristics and Main Controlling Factors of Tight Sandstone Oil in G3 and G4 Oil Layers of Qijia Area in Northern Songliao Basin,Proceedings of the International Field Exploration and Development Conference 2021,,,,10.1007/978-981-19-2149-0_366,Xin LiuQing- shi ZhangJin -you ZhangYun-feng BaiZhong-feng Bai,2022,https://link.springer.com/chapter/10.1007/978-981-19-2149-0_366,Conference paper
The Key Challenges and Technical Countermeasures of Underground Gas Storage in Oil Fields,Proceedings of the International Field Exploration and Development Conference 2022,,,,10.1007/978-981-99-1964-2_624,Jin-fang WangTong-wen JiangBin LinHong ChenHuan WeiXue-tao Zhang,2023,https://link.springer.com/chapter/10.1007/978-981-99-1964-2_624,Conference paper
"Preparation, Characterization and Application of Mixed Clay Based Low-Cost Ceramic Membrane in Treatment of Oil-In-Water Emulsions",Recent Advances in Energy Transitions Towards Sustainable Development,,,,10.1007/978-981-96-3841-3_39,Kanchapogu SureshAmish GourMukesh Kumar YadavVidhi Jani,2025,https://link.springer.com/chapter/10.1007/978-981-96-3841-3_39,Conference paper
The Pivotal Role of the Social License to Operate in the Extractives Sector: Insights from the DRC Zambia Battery Precursor Project and Project Oil Kenya,The Palgrave Handbook of Social License to Operate and Energy Transitions,,,,10.1007/978-3-030-74725-1_36-1,Angela Khanali Mutsotso,2025,https://link.springer.com/rwe/10.1007/978-3-030-74725-1_36-1,Living reference work entry
"The Study of Dominant Sand Control Mechanism and Favorable Reservoir Control Factors in Complex Continental Down-Faulted Basin-In Xihu Sag PingBei Slope Belt, for Bxample",Proceedings of the International Field Exploration and Development Conference 2022,,,,10.1007/978-981-99-1964-2_90,Xiang-jun ChenAi-lin JiaLang-feng MuPeng Lv,2023,https://link.springer.com/chapter/10.1007/978-981-99-1964-2_90,Conference paper
Prediction and Evaluation&#xa0;of Tight Oil and Gas Reservoirs,Quantitative Evaluation of the Whole Petroleum System,,,,10.1007/978-981-99-0325-2_8,Xiongqi Pang,2023,https://link.springer.com/chapter/10.1007/978-981-99-0325-2_8,Chapter
Corrections of logging-while-drilling electromagnetic resistivity logging data acquired from the horizontal well for the shale oil reservoir,Applied Geophysics,,,,10.1007/s11770-022-0954-2,Ying-Ming LiuLei WangCai-Zhi WangHao WangPing Qiao,2023,https://link.springer.com/article/10.1007/s11770-022-0954-2,Article
Methodological Basis for Estimating Prospects of Oil-And-Gas Bearing Capacity in Poorly Studied Territories,Proceedings of the International Field Exploration and Development Conference 2023,,,,10.1007/978-981-97-0464-4_73,S. Yu. PankovYu. G. EreminL. B. KhazinM. O. BelyaevV. V. Tsarev,2024,https://link.springer.com/chapter/10.1007/978-981-97-0464-4_73,Conference paper
"Investigation on the Mechanism of Wellbore Instability of Continental Shale in Ordos Basin, China",Proceedings of the International Field Exploration and Development Conference 2023,,,,10.1007/978-981-97-0256-5_15,Yan ZhuangXiangjun LiuLixi LiangHaitang YuJian XiongRuoning WuTiantian Zhang,2024,https://link.springer.com/chapter/10.1007/978-981-97-0256-5_15,Conference paper
"3D seismic modeling of the Amal oil field to evaluate CO<sub>2</sub> storage potential in depleted reservoirs, Southern Gulf of Suez",Scientific Reports,,,,10.1038/s41598-025-03032-5,Mohammed AmerWalid M. MabroukAmr M. EidAhmed Metwally,2025,https://link.springer.com/article/10.1038/s41598-025-03032-5,Article
Evolution of the elastic properties of lacustrine organic shales under different thermal maturity conditions,Science China Earth Sciences,,,,10.1007/s11430-024-1485-4,Zhenjia CaiLuanxiao ZhaoJiqiang MaFengshou ZhangJianhua Geng,2025,https://link.springer.com/article/10.1007/s11430-024-1485-4,Article
Unified Model for Oil&#xa0;and&#xa0;Gas Reservoirs Formation,Quantitative Evaluation of the Whole Petroleum System,,,,10.1007/978-981-99-0325-2_6,Xiongqi Pang,2023,https://link.springer.com/chapter/10.1007/978-981-99-0325-2_6,Chapter
Structural and Crystal-Chemical Features of Mixed-Layer Illite-Containing Minerals from Catagenetically Altered Upper Jurassic Oil-Source Rocks,Lithology and Mineral Resources,,,,10.1134/S0024490223700128,V. A. DritsB. A. SakharovB. B. Zviagina,2023,https://link.springer.com/article/10.1134/S0024490223700128,Article
"Geochemical Characteristics and Origin of Crude Oil and Natural Gas in the Southern Slope Zone, Kuqa Foreland Basin, NW China",Journal of Earth Science,,,,10.1007/s12583-021-1412-4,Chun LiuShijia ChenJilong ZhaoZhou SuHui Rong,2022,https://link.springer.com/article/10.1007/s12583-021-1412-4,Article
Evaluation of Reformed and Destroyed Oil and Gas Reservoirs,Quantitative Evaluation of the Whole Petroleum System,,,,10.1007/978-981-99-0325-2_10,Xiongqi Pang,2023,https://link.springer.com/chapter/10.1007/978-981-99-0325-2_10,Chapter
Dynamic Development Characteristics of Shale Oil Reservoir Pores in Dongying Depression,Proceedings of the International Field Exploration and Development Conference 2023,,,,10.1007/978-981-97-0264-0_125,Ting ChenChun-lei YuZhi-gang SunShuo-zhen WangYun-long Gao,2024,https://link.springer.com/chapter/10.1007/978-981-97-0264-0_125,Conference paper
Oil Market Reforms and Pricing Policy Evolution in China,The Handbook of Energy Policy,,,,10.1007/978-981-19-6778-8_13,Fei WuDayong ZhangXiaolei Sun,2023,https://link.springer.com/rwe/10.1007/978-981-19-6778-8_13,Reference work entry
"Aptian flood basalts in Bacalhau oil and gas field: petrogenesis and geodynamics of post-rift tholeiites in the pre-salt sequence of Santos Basin, Brazil",Contributions to Mineralogy and Petrology,,,,10.1007/s00410-023-01995-0,Viktor Souto LoubackSérgio de Castro ValenteCícera Neysi de AlmeidaJake RossLeonardo Borghi,2023,https://link.springer.com/article/10.1007/s00410-023-01995-0,Article
Unified Classification of Oil and Gas Reservoirs&#xa0;in the WPS,Quantitative Evaluation of the Whole Petroleum System,,,,10.1007/978-981-99-0325-2_2,Xiongqi Pang,2023,https://link.springer.com/chapter/10.1007/978-981-99-0325-2_2,Chapter
Reconsidering Carboniferous–Permian continental paleoenvironments in eastern equatorial Pangea: facies and sequence stratigraphy investigations in the Autun Basin (France),International Journal of Earth Sciences,,,,10.1007/s00531-022-02200-6,Mathilde MercuzotSylvie BourquinPierre PellenardLaurent BeccalettoJohann SchnyderFrançois BaudinCéline DucassouSylvain GarelGeorges Gand,2022,https://link.springer.com/article/10.1007/s00531-022-02200-6,Article
Prospects of Energy Recovery in Offshore Oil and Gas Operations,Proceedings of the 2nd Energy Security and Chemical Engineering Congress,,,,10.1007/978-981-19-4425-3_1,Qi Yun KohSrithar RajooKuan Yew Wong,2023,https://link.springer.com/chapter/10.1007/978-981-19-4425-3_1,Conference paper
Application of Fracturing and Completion Technology in Sichuan-Chongqing Continental Tight Sandstone Reservoir,Proceedings of the International Field Exploration and Development Conference 2023,,,,10.1007/978-981-97-0260-2_59,Meng CaiQiu-yu LuLei-lei GongBao-jing RenBing Li,2024,https://link.springer.com/chapter/10.1007/978-981-97-0260-2_59,Conference paper
Lagrangian Oil Spill Simulation in Peter the Great Bay (Sea of Japan) with a High-Resolution ROMS Model,Pure and Applied Geophysics,,,,10.1007/s00024-022-03197-4,Sergey V. PrantsMaxim V. BudyanskyPavel A. FaymanMichael Yu. UleyskyAleksandr A. Didov,2023,https://link.springer.com/article/10.1007/s00024-022-03197-4,Article
Evaluating the efficacy of coconut oil as thermal storage media for enhancing solar drying performance of wood fuels,Journal of Thermal Analysis and Calorimetry,,,,10.1007/s10973-024-13038-2,Baibhaw KumarArun K. RajGábor SzepesiZoltán Szamosi,2024,https://link.springer.com/article/10.1007/s10973-024-13038-2,Article
Cross-continental national nutrition surveys: a narrative review,BMC Nutrition,,,,10.1186/s40795-024-00868-4,Areej A. AlkhaldyAbeer M. AljaadiAbbe M. Mhd. JalilDoaa A. AlyoubiHaneen H. SaleemaniRuba H. EidNajlaa H. AlmohmadiHala H. Al-OtaibiSarah M. Ajabnoor,2024,https://link.springer.com/article/10.1186/s40795-024-00868-4,Article
Production Performance Characteristics of Horizontal Well in Lacustrine Pure Shale Reservoirs of Gulong Shale Oil,Proceedings of the 9th International Conference on Energy Engineering and Environmental Engineering,,,,10.1007/978-3-031-30233-6_1,Lifeng LiuYuxiang XiaoZhongbao WuXin Wang,2023,https://link.springer.com/chapter/10.1007/978-3-031-30233-6_1,Conference paper
Offshore Freshened Groundwater in Continental Shelf Environments,Unconventional Water Resources,,,,10.1007/978-3-030-90146-2_5,"
Mark A. PersonA. Micallef",2022,https://link.springer.com/chapter/10.1007/978-3-030-90146-2_5,Chapter
"Unravelling sustainable intensification in oil-palm agroforestry on the Adja plateau, Benin",Agroforestry Systems,,,,10.1007/s10457-023-00803-9,Rolland H. YemadjeHermione KoussihouèdéSylvain Rafflegeau,2023,https://link.springer.com/article/10.1007/s10457-023-00803-9,Article
Exploration and Application of Shale Oil Volume Fracturing Technology in Dagang Cangdong,Proceedings of the International Field Exploration and Development Conference 2022,,,,10.1007/978-981-99-1964-2_564,Li-yong YangXue-wei LiuXiao-nan MaYun-peng JiaTao ZhaoMao Li,2023,https://link.springer.com/chapter/10.1007/978-981-99-1964-2_564,Conference paper
On the Issue of Reservoir Densification and Hydrocarbon Accumulation in Oil and Gas Fields,Chemistry and Technology of Fuels and Oils,,,,10.1007/s10553-025-01925-9,Yun Li,2025,https://link.springer.com/article/10.1007/s10553-025-01925-9,Article
"Occurrence Characteristics of Saline-Lacustrine Shale-Oil in the Qianjiang Depression, Jianghan Basin, Central China",Journal of Earth Science,,,,10.1007/s12583-020-1110-7,Zhongliang SunZhiliang HeFurong WangYuanjia HanSheng HeYuguang HouJing LuoYouheng ZhengShiqiang Wu,2022,https://link.springer.com/article/10.1007/s12583-020-1110-7,Article
Formation of Oil and Gas Fields in Deep Hydrocarbon Systems: Outline of a Universal Search Concept,Geotectonics,,,,10.1134/S0016852122050090,Yu. A. VolozhL. A. AbukovaV. V. RybalchenkoO. I. Merkulov,2022,https://link.springer.com/article/10.1134/S0016852122050090,Article
Anisotropic dispersion mechanism of inter-salt shale oil reservoir in terrestrial saline lake sediments using cross-band experiments,Science China Earth Sciences,,,,10.1007/s11430-022-1063-3,Zengjia XiaoJianguo ZhaoQingliang ZhongFang OuyangXinze LiuBohong YanZhi LiMing MaBin WangXiaoqiong Wang,2023,https://link.springer.com/article/10.1007/s11430-022-1063-3,Article
"Ecological and human health risk assessment of potentially toxic elements in water and soils within a crude oil waste management facility, Southwestern Ghana",Environmental Monitoring and Assessment,,,,10.1007/s10661-023-11923-1,Edith A. AmoateyEric T. GloverDavid O. KpegloFrancis OtooDennis K. Adotey,2023,https://link.springer.com/article/10.1007/s10661-023-11923-1,Article
Conversion of the Oil and Gas Generation Potential of the Deep Source Formations of the West Siberian Basin: An Example of Well Tyumen SG-6,Geochemistry International,,,,10.1134/S0016702923060034,Yu. I. Galushkin,2023,https://link.springer.com/article/10.1134/S0016702923060034,Article
"Thermal maturity evolution and hydrocarbon generation in the Dibeilla oil field, Termit Basin, Eastern Niger: an organic geochemical and basin modeling approach",Arabian Journal of Geosciences,,,,10.1007/s12517-023-11383-4,Hamma Ada MoussaAbdou Dodo BohariKabir Shola AhmedMoussa Harouna,2023,https://link.springer.com/article/10.1007/s12517-023-11383-4,Article
Oil and Gas Geological Characteristics and Exploration Potential of Yenisei–Khatanga Basin,Proceedings of the International Field Exploration and Development Conference 2022,,,,10.1007/978-981-99-1964-2_96,Suhua WangZhifeng JiRen JiangWuling MoZhen Wang,2023,https://link.springer.com/chapter/10.1007/978-981-99-1964-2_96,Conference paper
"Seismic modelling of the Upper Cretaceous, Khalda oil field, Shushan Basin, Western Desert, Egypt",Modeling Earth Systems and Environment,,,,10.1007/s40808-022-01497-1,Nancy H. El DallyFarouk I. MetwalliAmir Ismail,2023,https://link.springer.com/article/10.1007/s40808-022-01497-1,Article
How globalization and type of energy consumption affects ecological footprint? An inter-continental panel quantile analysis,"Environment, Development and Sustainability",,,,10.1007/s10668-024-04794-0,Mohammad Amin Shojaeenia,2024,https://link.springer.com/article/10.1007/s10668-024-04794-0,Article
Multi-spheric interactions driven differential formation and accumulation of hydrocarbon resources in the North Sea Basin,Science China Earth Sciences,,,,10.1007/s11430-024-1421-8,Rixiang ZhuShuichang ZhangHuajian WangXiaomei WangYuke LiuWang ZhangFang HaoZhijun Jin,2024,https://link.springer.com/article/10.1007/s11430-024-1421-8,Article
Autoclave Type of the Hydrocarbon Systems in the Pricaspian Oil-and-Gas Province (Russia): Conditions of Formation at Great Depth,Geotectonics,,,,10.1134/S0016852122060073,Yu. A. VolozhL. A. AbukovaM. P. AntipovI. S. PatinaI. A. GaragashO. K. NavrotskyD. A. SoinA. A. SuslovR. R. Gumerova,2022,https://link.springer.com/article/10.1134/S0016852122060073,Article
"Microbial communities and their roles in the Cenozoic sulfurous oil reservoirs in the Southwestern Qaidam Basin, Western China",Scientific Reports,,,,10.1038/s41598-023-33978-3,Yue JiaoLiyun AnWei WangJian MaChaodong WuXiaolei Wu,2023,https://link.springer.com/article/10.1038/s41598-023-33978-3,Article
Characteristics of Particulate Matter Emissions for Low-Sulfur Heavy Oil Used in Low-Speed Two-Stroke Diesel Engines of Ocean-Going Ships,Journal of Thermal Science,,,,10.1007/s11630-024-1870-y,Gang WuQianli MaLijiang WeiGuohe JiangTengfei WangTie Li,2024,https://link.springer.com/article/10.1007/s11630-024-1870-y,Article
Geological Structure of Deep-Buried Complexes of Sedimentary Basins: Hydrogeological Anomalies and Oil and Gas Potential as a Result of Implementation of Deep-Seated Fluids (on the Example of the South Mangyshlak Fields),Geotectonics,,,,10.1134/S0016852123030056,V. I. PopkovV. V. LarichevI. V. Popkov,2023,https://link.springer.com/article/10.1134/S0016852123030056,Article
Application of Main Controlling Factors for Quantitative Evaluation of a Favorable Carbonate Oil- and Gas-Bearing Area in the Pre-exploration Stage: Lianglitage Formation in the Central Uplift Belt of the Tarim Basin,Natural Resources Research,,,,10.1007/s11053-024-10382-w,Bin LiJunshuai RanTao TangTaiyu DengSuju YangHaitao Lv,2024,https://link.springer.com/article/10.1007/s11053-024-10382-w,Article
"Geodynamic, Geological and Geomorphological Investigations of Gas-Saturated Strata in the Western Russian Arctic (Rybachy Peninsula and Adjacent Waters of the Barents Sea)",Oceanology,,,,10.1134/S0001437024700577,N. O. SorokhtinS. L. NikiforovL. I. LobkovskyR. A. AnanievO. P. KorsakovaI. V. ChikirevV. A. PutansN. N. DmitrevskyN. E. KozlovE. A. SukhikhA. P. DenisovaE. A. MorozN. V. Kulikov,2024,https://link.springer.com/article/10.1134/S0001437024700577,Article
High-resolution prediction models for <i>Rhipicephalus microplus</i> and <i>Amblyomma cajennense</i> s.l. ticks affecting cattle and their spatial distribution in continental Ecuador using bioclimatic factors,Experimental and Applied Acarology,,,,10.1007/s10493-023-00883-3,Ximena Pérez-OtáñezRichar Rodríguez-HidalgoSandra EnríquezMaritza Celi-ErazoWashington BenítezClaude SaegermanFranklin Vaca-MoyanoLenin Ron-GarridoSophie O. Vanwambeke,2024,https://link.springer.com/article/10.1007/s10493-023-00883-3,Article
Impact of Oil and Gas Exploration and Infrastructure in Niger Delta on the United Nations Sustainable Development Goals,Oil and Gas Pipeline Infrastructure Insecurity,,,,10.1007/978-3-031-56932-6_4,Abdul L. Abraham Jatto,2024,https://link.springer.com/chapter/10.1007/978-3-031-56932-6_4,Chapter
Development of decision support system for the selection of chemical additive to cure asphaltene deposition problem in oil industry,Chemical Papers,,,,10.1007/s11696-023-03242-z,Syed Imran AliJaved HaneefZahoor Awan,2023,https://link.springer.com/article/10.1007/s11696-023-03242-z,Article
Surfactant-Based Compositions for Enhanced Oil Recovery in Arctic High-Viscosity Oil Fields,Petroleum Chemistry,,,,10.1134/S0965544122060056,L. K. AltuninaV. A. KuvshinovI. V. KuvshinovL. A. Stasyeva,2022,https://link.springer.com/article/10.1134/S0965544122060056,Article
Application of Well-Seismic Integration Reservoir Prediction Technology in YDCZ&#xa0;Oil&#xa0;Layer&#xa0;in&#xa0;A&#xa0;Block,Proceedings of the International Field Exploration and Development Conference 2023,,,,10.1007/978-981-97-0468-2_29,Guo-ping Pei,2024,https://link.springer.com/chapter/10.1007/978-981-97-0468-2_29,Conference paper
Structural Evolution and Reservoir Control Characteristics of Sichuan Basin,Proceedings of the International Field Exploration and Development Conference 2023,,,,10.1007/978-981-97-0464-4_39,Sui-li WeiLi-jun HuiZhang-da ZhiRen-yan GuangWang-li JingWang-shu YuFang-xiao Meng,2024,https://link.springer.com/chapter/10.1007/978-981-97-0464-4_39,Conference paper
Source and Effect of Oil Spills on Associated Microorganisms in Marine Aquatic Environment,Current Status of Marine Water Microbiology,,,,10.1007/978-981-99-5022-5_9,Mrinalini Chandra MohanVarada S. Damare,2023,https://link.springer.com/chapter/10.1007/978-981-99-5022-5_9,Chapter
Analysis of Wellbore Paraffin Deposit and Study on Paraffin Removal Technology of Condensate Oil in NL Oilfield,Proceedings of the International Field Exploration and Development Conference 2022,,,,10.1007/978-981-99-1964-2_287,Wei FanShu-man LiGuo-cai WuYong-qiang Zhang,2023,https://link.springer.com/chapter/10.1007/978-981-99-1964-2_287,Conference paper
Microbiological Assessment of the State of Urban Soils of the Oil and Gas Region on the Example of the Territory of Kogalym,Biology Bulletin,,,,10.1134/S1062359023100394,Y. V. PleshakovaE. V. GlinskayaA. S. KorobeinikovaD. M. GolubevA. Sh. SheudzhenM. V. Reshetnikov,2023,https://link.springer.com/article/10.1134/S1062359023100394,Article
Site Formation Processes and Pollution Risk Mitigation of World War II Oil Tanker Shipwrecks: <i>Coimbra</i> and <i>Munger T. Ball</i>,Journal of Maritime Archaeology,,,,10.1007/s11457-023-09365-4,Michael L. BrennanJames P. DelgadoAaron JozsefDeborah E. MarxMatthew Bierwagen,2023,https://link.springer.com/article/10.1007/s11457-023-09365-4,Article
Study and Application of Self - generating Gas Deplugging Agent System for Oil Wells in Tight Reservoir,Proceedings of the International Field Exploration and Development Conference 2022,,,,10.1007/978-981-99-1964-2_475,Gong-shuai GuanXiang-bin LiuHai-long HuangChao TangJin-yu LiWen-ping Sun,2023,https://link.springer.com/chapter/10.1007/978-981-99-1964-2_475,Conference paper
"Petroleum Geological Characteristics and Exploration Prospects in the Colorado Basin, Argentina",Proceedings of the International Field Exploration and Development Conference 2023,,,,10.1007/978-981-97-0464-4_48,Hai-guang BianZhi-xin WenZhao-ming WangZheng-jun HeCheng-peng SongZuo-dong LiuXue-ling WangHeng-xuan LiTian-yu Ji,2024,https://link.springer.com/chapter/10.1007/978-981-97-0464-4_48,Conference paper
Stratigraphic Development and Paleogeographic Evolution Characteristics of Sedimentary Basins in East Africa Region,Proceedings of the International Field Exploration and Development Conference 2024,,,,10.1007/978-981-96-2706-6_26,Sheng-Qiang YuanChun-Fu PanYan-Qun QinZheng-Jun HeHong JiangXiao-Bing LiuJi-Guo LiuYa-Fei Ou,2025,https://link.springer.com/chapter/10.1007/978-981-96-2706-6_26,Conference paper
"Common Destines: French Trading Ports and Oil in the Twentieth Century, 1914–1965",Fuelling the World Economy,,,,10.1007/978-3-031-32565-6_5,Bruno Marnot,2023,https://link.springer.com/chapter/10.1007/978-3-031-32565-6_5,Chapter
Characterizing deep groundwater using evidence from oil and gas exploration wells in the Lower Kutai Basin of Indonesia,Hydrogeology Journal,,,,10.1007/s10040-024-02776-0,ArifinMohammad ShamsudduhaAgus M. RamdhanSena W. ReksalegoraRichard G. Taylor,2024,https://link.springer.com/article/10.1007/s10040-024-02776-0,Article
Responses of Aquatic Organisms to Marine Pollution by Drilling Fluids and Cuttings,Russian Journal of Marine Biology,,,,10.1134/S106307402470055X,I. I. Rudneva,2025,https://link.springer.com/article/10.1134/S106307402470055X,Article
Elemental characterization and morphological analysis of atmospheric aerosols in a rural-continental environment of Northeast India,Arabian Journal of Geosciences,,,,10.1007/s12517-022-11013-5,Parminder KaurMispaur RahamanAnirban Guha,2022,https://link.springer.com/article/10.1007/s12517-022-11013-5,Article
Reliance on fossil fuels increases during extreme temperature events in the continental United States,Communications Earth & Environment,,,,10.1038/s43247-023-01147-z,Wenli ZhaoBiqing ZhuSteven J. DavisPhilippe CiaisChaopeng HongZhu LiuPierre Gentine,2023,https://link.springer.com/article/10.1038/s43247-023-01147-z,Article
Analysis and Research on Prediction Method of Oil and Gas Reserves Growth in Daqing Exploration Area,Proceedings of the International Field Exploration and Development Conference 2022,,,,10.1007/978-981-99-1964-2_59,Jian-liang PengYing-yi XieWo JiaXiang Gao,2023,https://link.springer.com/chapter/10.1007/978-981-99-1964-2_59,Conference paper
"Deep learning-aided simultaneous missing well log prediction in multiple stratigraphic units: a case study from the Bhogpara oil field, Upper Assam, Northeast India",Earth Science Informatics,,,,10.1007/s12145-024-01425-0,Bappa MukherjeeKalachand SainSohan KarSrivardhan V,2024,https://link.springer.com/article/10.1007/s12145-024-01425-0,Article
Geopolitics of Oil and Gas in the MENA Region,The Energy Sector and Energy Geopolitics in the MENA Region at a Crossroad,,,,10.1007/978-3-031-30705-8_5,Manfred HafnerPier Paolo RaimondiBenedetta Bonometti,2023,https://link.springer.com/chapter/10.1007/978-3-031-30705-8_5,Chapter
"Lithium Deposits from the Mesoarchean to the Present: Their Types, Distribution in Time, and Explored Resource Base",Geology of Ore Deposits,,,,10.1134/S1075701524600531,A. V. TkachevN. A. VishnevskayaE. I. Chesalova,2024,https://link.springer.com/article/10.1134/S1075701524600531,Article
Russia’s Arctic Oil Transportation Export Strategy,The Handbook of the Arctic,,,,10.1007/978-981-16-9250-5_18-1,Tatyana I. PototskayaYulia V. Gnezdova,2022,https://link.springer.com/rwe/10.1007/978-981-16-9250-5_18-1,Reference work entry
Cenozoic giant coal-bearing basin belt discovered in China’s sea area,Acta Oceanologica Sinica,,,,10.1007/s13131-022-2134-x,Gongcheng ZhangYing ChenDongdong WangZengxue Li,2023,https://link.springer.com/article/10.1007/s13131-022-2134-x,Article
"Logging calculation method and application of geochemical parameters of source rocks with different lithologies in marine-continental transitional facies in Ordos Basin, China",Arabian Journal of Geosciences,,,,10.1007/s12517-022-10347-4,Li Ping ZhaoJungang LuXiaogang LiYong LiQingbo HeZhiwei Ma,2022,https://link.springer.com/article/10.1007/s12517-022-10347-4,Article
Application of Intelligent Rodless Artificial Lift Technology in Shale Oil of Changqing Oilfield,Proceedings of the 2022 International Petroleum and Petrochemical Technology Conference,,,,10.1007/978-981-99-2649-7_47,Ze-Kun DengPeng-Xu ChangZhi-Ping ZhouYu-Ping ChenJing GuoQing-Ming Gan,2023,https://link.springer.com/chapter/10.1007/978-981-99-2649-7_47,Conference paper
Characteristics of Jurassic Source Rocks in the Sichuan Basin,Theory and Simulation Experimental Technology of Oil Generation From Nonmarine Source Rocks in China,,,,10.1007/978-981-96-3145-2_7,Defan GuanZhongliang MaYongqiang Zhao,2025,https://link.springer.com/chapter/10.1007/978-981-96-3145-2_7,Chapter
Study on Dynamic Characteristics and Key Controlling Factors of Horizontal Wells in Different Types of Shale Oil Reservoirs,Proceedings of the International Field Exploration and Development Conference 2022,,,,10.1007/978-981-99-1964-2_546,Yang YangYu-xiang XiaoZheng-dong LeiZhong-bao WuMing-lei WangYi-qun YanShu-jian Liu,2023,https://link.springer.com/chapter/10.1007/978-981-99-1964-2_546,Conference paper
Deep structure of the Kumkol basin in the northern Tibetan Plateau and its resource environmental implications,Science China Earth Sciences,,,,10.1007/s11430-024-1400-y,Wenhui LiZhanwu LuRui GaoXiaofan DengJingyuan LiGuangwen WangZhanxuan Sun,2024,https://link.springer.com/article/10.1007/s11430-024-1400-y,Article
A decision support tool for oil spill response strategy selection: application of LBWA and Z MABAC methods,OPSEARCH,,,,10.1007/s12597-022-00605-0,Darko BožanićDragan PamucarIbrahim BadiDuško Tešić,2022,https://link.springer.com/article/10.1007/s12597-022-00605-0,Article
Multi-spherical interactions and mechanisms of hydrocarbon enrichment in the Southeast Asian archipelagic tectonic system,Science China Earth Sciences,,,,10.1007/s11430-023-1254-4,Rixiang ZhuHongjun WangHuajian WangXiaomei WangBo WanWang ZhangHouqin ZhuYuke LiuJunlai LiuQinren MengFang HaoZhijun Jin,2024,https://link.springer.com/article/10.1007/s11430-023-1254-4,Article
Improving the Efficiency of Processing the Results of Reservoir Filtration Studies and Parameters when Modeling Complex Oil Reserves,Moscow University Geology Bulletin,,,,10.3103/S0145875222030127,V. L. SchusterO. V. TyukavkinaV. V. Shelepov,2022,https://link.springer.com/article/10.3103/S0145875222030127,Article
Wind of Change: A Scandinavian Perspective on Energy Transition and the ‘Greenification’ of the Oil and Gas Sector,Regional Approaches to the Energy Transition,,,,10.1007/978-3-031-19358-3_6,Ignacio Herrera AnchusteguiAleksander Glapiak,2023,https://link.springer.com/chapter/10.1007/978-3-031-19358-3_6,Chapter
Dynamic Response of Mechanical Parameters to Fracturing Fluid Imbibition into Continental Shale,Proceedings of the International Field Exploration and Development Conference 2021,,,,10.1007/978-981-19-2149-0_149,Li-jun YouFu-rong WangYi-li KangYang ZhouYang ChenLu ChengChang-gui JiaBo Xiao,2022,https://link.springer.com/chapter/10.1007/978-981-19-2149-0_149,Conference paper
Oil and Gas Projects in Sakhalin,Encyclopedia of Mineral and Energy Policy,,,,10.1007/978-3-662-47493-8_117,Mike Bradshaw,2023,https://link.springer.com/rwe/10.1007/978-3-662-47493-8_117,Reference work entry
"Core Investigation of the International Continental Scientific Drilling Program from the Cretaceous Songliao Basin (SK-1/SK-2/SK-3), NE China",Field Trip Guidebook on Chinese Sedimentary Geology,,,,10.1007/978-981-99-6936-4_2,Yuan GaoYoufeng GaoDaniel E. Ibarra,2024,https://link.springer.com/chapter/10.1007/978-981-99-6936-4_2,Chapter
"Reservoir Properties and Pores Geometry of Bentiu and Aradeiba Formations, Hamra East Oil Field—Muglad Rift Basin (Sudan)","Selected Studies in Geophysics, Tectonics and Petroleum Geosciences",,,,10.1007/978-3-031-43807-3_24,Omayma TourkmanAdrian CerepiIzzeldin ZarougNuha MohamedHaytham Awad,2024,https://link.springer.com/chapter/10.1007/978-3-031-43807-3_24,Conference paper
Geological Characteristics and Identification Standards of High Production Horizontal Wells Target Layers in Shale Reservoir,Proceedings of the International Field Exploration and Development Conference 2023,,,,10.1007/978-981-97-0475-0_98,Yang YangYu-xiang XiaoXiu-lin HouQing-fu FengJian-yang Chen,2024,https://link.springer.com/chapter/10.1007/978-981-97-0475-0_98,Conference paper
"Differences in Temperature and Pressure Evolution and Ordered Distribution Characteristics of Oil Reservoirs in Different Structural Zones of Small Fault Depressions: A Case Study of Beixi Area in Hailar Basin, China",Proceedings of the International Field Exploration and Development Conference 2023,,,,10.1007/978-981-97-0464-4_71,Fan ZhangLu LiuWei PengWei JinJun-chi BaoXiao-shan JiHai DengXue WangYan-jie Li,2024,https://link.springer.com/chapter/10.1007/978-981-97-0464-4_71,Conference paper
Bathymetry of the South African continental shelf,Geo-Marine Letters,,,,10.1007/s00367-021-00701-y,Willem Myburgh de WetJohn S. Compton,2021,https://link.springer.com/article/10.1007/s00367-021-00701-y,Article
