Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Analysis of Carbonized Industrial Samples by Scanning Electron Microscopy,Coke and Chemistry,,,,10.3103/S1068364X23701065,S. A. SozinovA. N. PopovaN. S. ZakharovZ. R. Ismagilov,2023,https://link.springer.com/article/10.3103/S1068364X23701065,Article
"Multi-analytical approach of provenance signatures and indication of marine environment in coal and shale bearing sequence from Makum Coalfield, India",Arabian Journal of Geosciences,,,,10.1007/s12517-021-08569-z,Sanki BiswasAtul Kumar VarmaMadhav KumarBinoy K. Saikia,2021,https://link.springer.com/article/10.1007/s12517-021-08569-z,Article
Petroleum Generation Potential of the Lower Palaeozoic Organic Matter-Rich Shales in the Central Part of the Baltic Sedimentary Basin,"Advances in Geophysics, Tectonics and Petroleum Geosciences",,,,10.1007/978-3-030-73026-0_88,Anna Cichon-PupienisJurga LazauskienėRalf LittkeFelix Froidl,2022,https://link.springer.com/chapter/10.1007/978-3-030-73026-0_88,Conference paper
Mineral Matters in Coal: Their Implication,Encyclopedia of Mineral and Energy Policy,,,,10.1007/978-3-662-47493-8_309,Shibananda SenguptaTapan Majumder,2023,https://link.springer.com/rwe/10.1007/978-3-662-47493-8_309,Reference work entry
Mineral Matters in Coal: Their Implication,Encyclopedia of Mineral and Energy Policy,,,,10.1007/978-3-642-40871-7_309-1,S. SenguptaTapan Majumder,2023,https://link.springer.com/rwe/10.1007/978-3-642-40871-7_309-1,Living reference work entry
Variations of yields and molecular and isotopic compositions in gases generated from Miocene strata of the Carpathian Foredeep (Poland) as determined by hydrous pyrolysis,International Journal of Earth Sciences,,,,10.1007/s00531-022-02206-0,Maciej J. KotarbaElżbieta BilkiewiczTomasz BajdaMarta WaliczekKrzysztof Jurek,2022,https://link.springer.com/article/10.1007/s00531-022-02206-0,Article
Development Mechanism of Lacustrine High-quality Hydrocarbon Source Rocks of Nenjiang Formation in Northern of Songliao Basin,Proceedings of the International Field Exploration and Development Conference 2023,,,,10.1007/978-981-97-0464-4_43,Qing-hua Fan,2024,https://link.springer.com/chapter/10.1007/978-981-97-0464-4_43,Conference paper
"Coal Petrology Effect on Nanopore Structure of Lignite: Case Study of No. 5 Coal Seam, Shengli Coalfield, Erlian Basin, China",Natural Resources Research,,,,10.1007/s11053-020-09743-y,Jincheng ZhaoJian ShenYong QinJinyue WangJunlong ZhaoChao Li,2020,https://link.springer.com/article/10.1007/s11053-020-09743-y,Article
Controls on Graphitization and Nanopore Characteristics of Organic Matter in Marine Overmature Shale,Natural Resources Research,,,,10.1007/s11053-024-10453-y,Yanming ZhaoPing GaoQin ZhouGuangming MengWei LiuYijie XingXianming Xiao,2025,https://link.springer.com/article/10.1007/s11053-024-10453-y,Article
"Chemistry and geology of coal: nature, composition, coking, gasification, liquefaction, production of chemicals, formation, peatification, coalification, coal types, and ranks",ChemTexts,,,,10.1007/s40828-022-00177-y,Gligor JovanovskiBlazo BoevPetre Makreski,2023,https://link.springer.com/article/10.1007/s40828-022-00177-y,Article
Determination of representative elementary volume of digital coal based on fractal theory with X-ray CT data and its application in fractal permeability predication model,Frontiers of Earth Science,,,,10.1007/s11707-021-0963-0,Huihuang FangShuxun SangShiqi LiuHuihu LiuHongjie XuYanhui Huang,2022,https://link.springer.com/article/10.1007/s11707-021-0963-0,Article
Characteristics and Evolution of Low-Rank Coal Pore Structure Around the First Coalification Jump: Case Study in Southeastern Junggar Basin,Natural Resources Research,,,,10.1007/s11053-022-10094-z,TengFei JiaSonghang ZhangShuheng TangMeng WangDi XinQian Zhang,2022,https://link.springer.com/article/10.1007/s11053-022-10094-z,Article
Characteristics of Coal-Measure Gas Reservoirs in Thin Interbedded Marine–Continental Transitional Facies and Optimization of Combined Production: Examples from the Tucheng Syncline in Western Guizhou,Natural Resources Research,,,,10.1007/s11053-022-10053-8,Li GengYang ZhaobiaoGao WeiZhang ZhengguangJiang BingrenLu Benju,2022,https://link.springer.com/article/10.1007/s11053-022-10053-8,Article
Biomarker and compound-specific isotope records across the Toarcian CIE at the Dormettingen section in SW Germany,International Journal of Earth Sciences,,,,10.1007/s00531-022-02196-z,Stephen AjuabaReinhard F. SachsenhoferAchim BechtelFrancesca GalassoDoris GrossDavid MischElke Schneebeli-Hermann,2022,https://link.springer.com/article/10.1007/s00531-022-02196-z,Article
"Hydrogeological Controls on Coalbed Methane Accumulation in Eastern Surat Basin, Australia",Proceedings of the International Field Exploration and Development Conference 2021,,,,10.1007/978-981-19-2149-0_429,Xiang-wen KongHong-jun WangWen-jing ZhangMing LiHou-qin Zhu,2022,https://link.springer.com/chapter/10.1007/978-981-19-2149-0_429,Conference paper
Mediation of arsenic mobility by organic matter in mining-impacted sediment from sub‐Arctic lakes: implications for environmental monitoring in a warming climate,Environmental Earth Sciences,,,,10.1007/s12665-022-10213-2,Clare B. MillerMichael B. ParsonsHeather E. JamiesonOmid H. ArdakaniR. Timothy PattersonJennifer M. Galloway,2022,https://link.springer.com/article/10.1007/s12665-022-10213-2,Article
Thermal maturation as revealed by micro-Raman spectroscopy of mineral-organic aggregation (MOA) in marine shales with high and over maturities,Science China Earth Sciences,,,,10.1007/s11430-020-9627-2,Xianming XiaoQin ZhouPeng ChengJian SunDehan LiuHui Tian,2020,https://link.springer.com/article/10.1007/s11430-020-9627-2,Article
"Taxon- and senescence-specific fluorescence of colored leaves from the Pliocene Willershausen Lagerstätte, Germany",PalZ,,,,10.1007/s12542-020-00538-3,Klaus WolkensteinGernot Arp,2021,https://link.springer.com/article/10.1007/s12542-020-00538-3,Article
Enhancement of Dry Beneficiation of Coal by Air Distributor Design Modification in an Air-Pulsated Stratifier,Natural Resources Research,,,,10.1007/s11053-021-09910-9,Monica SahooAbhishek KumarGanesh ChalavadiAmbesh GuptaRanjeet K. Singh,2021,https://link.springer.com/article/10.1007/s11053-021-09910-9,Article
"Paleoenvironment reconstruction and peat-forming conditions of Neogene paralic coal sequences from Mukah, Sarawak, Malaysia",Scientific Reports,,,,10.1038/s41598-022-12668-6,Nor Syazwani Zainal AbidinKhairul Azlan MustaphaWan Hasiah AbdullahZainey Konjing,2022,https://link.springer.com/article/10.1038/s41598-022-12668-6,Article
"Bulk organic geochemical and palynofacies analyses of the Hettangian Datta Formation (Potwar Basin, Pakistan): Regional comparison with the time equivalent Lathi Formation (Jaisalmer Basin, India)",Journal of Earth System Science,,,,10.1007/s12040-021-01649-4,Nasar KhanIrfan U JanShahid IqbalRudy SwennenOsman Salad HersiHafiz S Hussain,2021,https://link.springer.com/article/10.1007/s12040-021-01649-4,Article
Characterization and Statistical Physics Modeling of Two Coal Hybridized Nanostructures with Two Forms of Polyaniline (Nanofibers Hydrogel and Nanorods) as Adsorbents for Toxic 4-Chlorophenol,Journal of Inorganic and Organometallic Polymers and Materials,,,,10.1007/s10904-025-03665-z,Amna M. FarhanEman S. H. KhaledAhmed A. Abdel-KhalekBashir SalahWail Al ZoubiMostafa R. Abukhadra,2025,https://link.springer.com/article/10.1007/s10904-025-03665-z,Article
Study on Hyperspectral Remote Sensing Based Rapid Determination of Coal Quality Parameters,Journal of the Indian Society of Remote Sensing,,,,10.1007/s12524-024-01893-3,Chinmay MondalAditya PandeySamir Kumar PalBiswajit SamantaDibyendu Dutta,2024,https://link.springer.com/article/10.1007/s12524-024-01893-3,Article
Emerging Techniques for Evaluating Thermal Maturity in Shale Gas Systems,Unconventional Shale Gas Exploration and Exploitation,,,,10.1007/978-3-031-48727-9_1,Devleena ManiNihar Ranjan Kar,2024,https://link.springer.com/chapter/10.1007/978-3-031-48727-9_1,Chapter
A high-precision segmentation method based on UNet for disc cutter holder of shield machine,Scientific Reports,,,,10.1038/s41598-025-10559-0,Dandan PengGuoli ZhuZhe Xie,2025,https://link.springer.com/article/10.1038/s41598-025-10559-0,Article
Changes in the stability of coal microstructure under the influence of weak electromagnetic fields,Scientific Reports,,,,10.1038/s41598-024-51575-w,Oleg BazalukValerii SobolevOleksandr MolchanovOleksandr BurchakKostiantyn BezruchkoNataliia HolubOlha TereshkovaViacheslav KulivarEduard FedorenkoVasyl Lozynskyi,2024,https://link.springer.com/article/10.1038/s41598-024-51575-w,Article
Shale Reservoir Characteristics and Gas Bearing a Analysis of Shuijingtuo Formation in Middle Yangtze Region,Proceedings of the International Field Exploration and Development Conference 2022,,,,10.1007/978-981-99-1964-2_563,Jian-wen GaoYuan-yuan ZhangFang ZhangGui-yi Lu,2023,https://link.springer.com/chapter/10.1007/978-981-99-1964-2_563,Conference paper
"Petrology and geochemistry of the Carboniferous cutinite-rich coals from the Hequ area of Shanxi Province, China",Science China Earth Sciences,,,,10.1007/s11430-021-9960-8,Daofu SongTieguan WangPing LiJiadong YanXiangji Zheng,2022,https://link.springer.com/article/10.1007/s11430-021-9960-8,Article
"Coal chemistry, utilization potential, and coalbed methane (CBM) assessment of some coal deposits in Central Benue Trough, north-central Nigeria",Discover Geoscience,,,,10.1007/s44288-024-00060-y,Johnson Ogonna AmobiItohowo Moses EkpoChidubem Okwudiri EmedoItoro Gabriel UdoUgochukwu Kingsley Ogbodo,2024,https://link.springer.com/article/10.1007/s44288-024-00060-y,Article
Lithologically-Controlled Fault Networks,Applied Seismic Geostructures,,,,10.1007/978-981-97-7079-3_6,Zonghu Liao,2024,https://link.springer.com/chapter/10.1007/978-981-97-7079-3_6,Chapter
Release Analysis by Combining Different Reagents and Choosing Best Reagent in Batch Type Froth Flotation Process for Central Coalfields Limited (CCL) Karma Coal,Transactions of the Indian Institute of Metals,,,,10.1007/s12666-023-03140-8,Subha Ranjan PaulAshish Kumar DashSatyajeet ParidaSanjay Bhargav,2024,https://link.springer.com/article/10.1007/s12666-023-03140-8,Article
Discovery of the largest natural carbon onions on Earth,Science China Earth Sciences,,,,10.1007/s11430-021-9951-x,Yilin ChenYong QinJiuqing LiZhuangfu LiTianyu YangErgang Lian,2022,https://link.springer.com/article/10.1007/s11430-021-9951-x,Article
Spectral narratives of microstructural restyling and their controls on hydrocarbon generation potential from coal,International Journal of Coal Science & Technology,,,,10.1007/s40789-023-00591-8,Tushar AdsulSantanu GhoshAnwita OjhaSudip BhattacharyyaAtul Kumar Varma,2023,https://link.springer.com/article/10.1007/s40789-023-00591-8,Article
Geochemistry of Biomarkers and Asphaltenes of Precambrian Organic Matter in the Aldan–Maya Depression (Siberian Platform),Petroleum Chemistry,,,,10.1134/S0965544124010031,I. D. TimoshinaL. S. BorisovaV. R. Livshits,2024,https://link.springer.com/article/10.1134/S0965544124010031,Article
Chemical and Biological Weathering of Black Shales,Biogenic—Abiogenic Interactions in Natural and Anthropogenic Systems 2022,,,,10.1007/978-3-031-40470-2_15,Elena G. PanovaDmitriy O. VoroninArshavir E. Hovhannisyan,2023,https://link.springer.com/chapter/10.1007/978-3-031-40470-2_15,Conference paper
Environmental assessment of hard coal char as a carbon reductant for silicon alloys production,The International Journal of Life Cycle Assessment,,,,10.1007/s11367-023-02233-2,Przemysław A. KnigawkaGrzegorz J. Ganczewski,2023,https://link.springer.com/article/10.1007/s11367-023-02233-2,Article
"Characterization of coal using electron spin resonance: implications for the formation of inertinite macerals in the Witbank Coalfield, South Africa",International Journal of Coal Science & Technology,,,,10.1007/s40789-018-0212-7,Ofentse M. MoroengJonathan M. KeartlandR. James RobertsNicola J. Wagner,2018,https://link.springer.com/article/10.1007/s40789-018-0212-7,Article
"Control of accommodation changes over coal composition: case study of Jurassic medium-thick coal seams in the Ordos Basin, China",Arabian Journal of Geosciences,,,,10.1007/s12517-020-5205-3,Liu ZhifeiWei YingchunHua FanghuiMin LuopingJia XuQin RongfangCao Daiyong,2020,https://link.springer.com/article/10.1007/s12517-020-5205-3,Article
"Pore structure complexity and its significance to the petrophysical properties of coal measure gas reservoirs in Qinshui Basin, China",Frontiers of Earth Science,,,,10.1007/s11707-021-0919-4,Xiaowei HouYang WangYanming ZhuJie Xiang,2021,https://link.springer.com/article/10.1007/s11707-021-0919-4,Article
"Shale Gas Accumulation Conditions of Luzhai Formation in G Area, South China",Proceedings of the International Field Exploration and Development Conference 2021,,,,10.1007/978-981-19-2149-0_94,Meng-lei Li,2022,https://link.springer.com/chapter/10.1007/978-981-19-2149-0_94,Conference paper
Permian Source Rock Characteristics of the Junggar Basin,Theory and Simulation Experimental Technology of Oil Generation From Nonmarine Source Rocks in China,,,,10.1007/978-981-96-3145-2_5,Defan GuanZhongliang MaYongqiang Zhao,2025,https://link.springer.com/chapter/10.1007/978-981-96-3145-2_5,Chapter
Experimental investigation on pore characteristics of vitrain and durain in low rank coal based on fractal theory,Scientific Reports,,,,10.1038/s41598-024-55668-4,Chao ZhengYue ChenLan YuWulin LeiXuanhong DuFengfeng Yang,2024,https://link.springer.com/article/10.1038/s41598-024-55668-4,Article
"In Situ Gas Content and Extraction Potential of Ultra-Deep Coalbed Methane in the Sichuan Basin, China",Natural Resources Research,,,,10.1007/s11053-024-10410-9,Haiqi LiGuoxiao ZhouShida ChenSong LiDazhen Tang,2024,https://link.springer.com/article/10.1007/s11053-024-10410-9,Article
Other Minerals,A Practical Guide to Ore Microscopy—Volume 1,,,,10.1007/978-3-031-12654-3_138,Ricardo Castroviejo,2023,https://link.springer.com/chapter/10.1007/978-3-031-12654-3_138,Chapter
"Analysis and validation of high-grade coals using spectroscopic, proximate, and multivariate techniques",Applied Physics B,,,,10.1007/s00340-025-08448-5,Vineet Kumar ShuklaAbhishek Kr. RaiJohannes KieferAwadhesh Kr. Rai,2025,https://link.springer.com/article/10.1007/s00340-025-08448-5,Article
Organic geochemical study of Aleksinac oil shale,International Journal of Earth Sciences,,,,10.1007/s00531-024-02413-x,Branimir JovančićevićKsenija StojanovićDragana Životić,2024,https://link.springer.com/article/10.1007/s00531-024-02413-x,Article
Practical Guide for Petroleum Source Rock Interpretation,Advances in Petroleum Source Rock Characterizations: Integrated Methods and Case Studies,,,,10.1007/978-3-031-16396-8_2,Bandar I. GhassalSattam S. MutairiHaytham El Atfy,2023,https://link.springer.com/chapter/10.1007/978-3-031-16396-8_2,Chapter
Climate–carbon-cycle interactions and spatial heterogeneity of the late Triassic Carnian pluvial episode,Nature Communications,,,,10.1038/s41467-025-61262-7,Xiangdong ZhaoNaihua XueHu YangDaran ZhengJungang PengJoost FrielingDavid De VleeschouwerXuewu FuWanglu JiaYanan FangSha LiMeng WangXianye ZhaoQiang WangHaichun ZhangJingeng ShaHugh C. JenkynsPhilippe ClaeysBo Wang,2025,https://link.springer.com/article/10.1038/s41467-025-61262-7,Article
"Petrological and geochemical characteristics of coal and oil shale of Paleogene Lijiaya Formation in Huangxian Basin, Eastern China: Implication for evolution of symbiotic formation mechanism",Geomechanics and Geophysics for Geo-Energy and Geo-Resources,,,,10.1007/s40948-022-00428-9,Fei HuQingtao MengZhaojun Liu,2022,https://link.springer.com/article/10.1007/s40948-022-00428-9,Article
"Genetic relationship between formation, accumulation and migration and dispersion of peat materials in Paleogene–Take the Qiongdongnan Basin as an example",Acta Oceanologica Sinica,,,,10.1007/s13131-024-2334-7,Xiaojing LiZengxue LiDongdong WangGuangzeng SongPingli WangHaiyan Liu,2024,https://link.springer.com/article/10.1007/s13131-024-2334-7,Article
High sulphur Paleogene coals of North East India: implications for paleoenvironment and paleoclimate,Arabian Journal of Geosciences,,,,10.1007/s12517-021-07703-1,Manabendra Nath,2021,https://link.springer.com/article/10.1007/s12517-021-07703-1,Article
"Unravelling the tectonic evolution of the Dinarides—Alps—Pannonian Basin transition zone: insights from structural analysis and low-temperature thermochronology from Ivanščica Mt., NW Croatia",Swiss Journal of Geosciences,,,,10.1186/s00015-024-00464-5,Matija VukovskiMarko ŠpelićDuje KukočTamara Troskot-ČorbićTonći GrgasovićDamir SlovenecBruno Tomljenović,2024,https://link.springer.com/article/10.1186/s00015-024-00464-5,Article
Investigation of Combustion Kinetic with Coats–Redfern Method by Using Thermogravimetric Data of Different Lignite Samples,Journal of Mining Science,,,,10.1134/S106273912205009X,T. Agacayak,2022,https://link.springer.com/article/10.1134/S106273912205009X,Article
Experimental protocols to determine reliable organic geochemistry and geomechanical screening criteria for shales,Journal of Earth System Science,,,,10.1007/s12040-023-02073-6,Chinmay SethiBodhisatwa HazraDavid A WoodAshok K Singh,2023,https://link.springer.com/article/10.1007/s12040-023-02073-6,Article
The Effect of Molecular Structure on the Physicochemical Properties Transformation of Coal in the MG-Si Production,Silicon,,,,10.1007/s12633-025-03419-z,Zhouyuntian DuKuixian WeiChen XuXiaocong DengWenhui Ma,2025,https://link.springer.com/article/10.1007/s12633-025-03419-z,Article
"Assessing the potential for hydrocarbon generation in early Eocene and Paleocene sequences of the Punjab Platform Basin, Pakistan, through geochemical and petrophysical analysis",Arabian Journal of Geosciences,,,,10.1007/s12517-023-11365-6,Syed Bilawal Ali Shah,2023,https://link.springer.com/article/10.1007/s12517-023-11365-6,Article
Comparative study of a vitrinite-rich and an inertinite-rich Witbank coal (South Africa) using pyrolysis-gas chromatography,International Journal of Coal Science & Technology,,,,10.1007/s40789-019-00274-3,Ofentse M. MoroengVimbai MhukaMathew M. NindiR. James RobertsNicola J. Wagner,2019,https://link.springer.com/article/10.1007/s40789-019-00274-3,Article
Carbon cycle perturbations and environmental change of the middle permian and Late Triassic Paleo-Antarctic circle,Scientific Reports,,,,10.1038/s41598-024-60088-5,Wahyuningrum LestariAisha Al-SuwaidiCalum P. FoxVivi VajdaDominik Hennhoefer,2024,https://link.springer.com/article/10.1038/s41598-024-60088-5,Article
Scaling Compressive Strength from Mini-cylinder Specimens of Sub-bituminous Coal,Rock Mechanics and Rock Engineering,,,,10.1007/s00603-020-02083-6,Karina BarbosaJoan EsterleZhongwei Chen,2020,https://link.springer.com/article/10.1007/s00603-020-02083-6,Article
Petroleum Source Rocks of Egypt: An Integrated Spatio-temporal Palynological and Organic Geochemical Studies Within the Phanerozoic,The Phanerozoic Geology and Natural Resources of Egypt,,,,10.1007/978-3-030-95637-0_23,Haytham El AtfyBandar I. GhassalRalf Littke,2023,https://link.springer.com/chapter/10.1007/978-3-030-95637-0_23,Chapter
Conditions for shale gas accumulation and the gas-bearing factors of the Wufeng-Longmaxi formation in the Laifeng–Xianfeng area,Scientific Reports,,,,10.1038/s41598-024-84415-y,Shengling JiangQinghua ZhouYanju LiRili YangRuirui ZhaoDeqi Ma,2025,https://link.springer.com/article/10.1038/s41598-024-84415-y,Article
Microbial Desulphurization of Low-Ranked Coal Using <i>Pseudomonas aeruginosa</i>,Chemistry Africa,,,,10.1007/s42250-024-00909-2,Saud Ahmed ShahAsadullahZahid Naeem QaisraniImran KhanAsif NaeemAli Nawaz MengalIssara ChanakaewsomboonTufail AhmedSamiullah KhanWirongrong TongdeesoontornSurat Semmad,2024,https://link.springer.com/article/10.1007/s42250-024-00909-2,Article
Physical characteristics and gas genesis of the C<sub>25</sub> coal reservoir in the Guxu colliery in the South Sichuan coalfield,Arabian Journal of Geosciences,,,,10.1007/s12517-022-10144-z,Yufa ZhangWen ZhouYanhai LiuZhongshan YinWenfeng Zhao,2022,https://link.springer.com/article/10.1007/s12517-022-10144-z,Article
"Organic Matter in Condensed Section of Oligocene Shales in CuuLong Basin, Vietnam","Advances in Geophysics, Tectonics and Petroleum Geosciences",,,,10.1007/978-3-030-73026-0_89,Quan Vo Thi Hai,2022,https://link.springer.com/chapter/10.1007/978-3-030-73026-0_89,Conference paper
"Physiochemical, Mineralogical, Thermal and Kinetic Characterisation of Selected Coals from the Benue Trough and Anambra Basin, Nigeria",Coke and Chemistry,,,,10.3103/S1068364X21110065,Bemgba B. NyakumaSegun A. AkinyemiSyie L. WongOlagoke OladokunAliyu JauroTuan Amran T. Abdullah,2021,https://link.springer.com/article/10.3103/S1068364X21110065,Article
The Origin and Classification of Coal,"Geology of Coal Deposits of South Limburg, The Netherlands",,,,10.1007/978-3-030-18286-1_2,J. H. L. Voncken,2020,https://link.springer.com/chapter/10.1007/978-3-030-18286-1_2,Chapter
Adsorption Energy Variation and Prediction of Different Coal Facies in Deep Coal Reservoirs and Spatial Distribution Using Logging Curves,Natural Resources Research,,,,10.1007/s11053-025-10515-9,Xiangchun ChangDaiqi MingJunjian ZhangVeerle VandeginsteHua WangTingting YinYu LiuHailiang Lang,2025,https://link.springer.com/article/10.1007/s11053-025-10515-9,Article
"Characterization of pore structure in Carboniferous–Permian gas shales and tight sandstones of the coal-bearing succession in the Qinshui Basin, north China",Arabian Journal of Geosciences,,,,10.1007/s12517-022-10325-w,Jun LiShuheng TangFrank EttensohnYouyi ShenZhengjian XuEdward Lo,2022,https://link.springer.com/article/10.1007/s12517-022-10325-w,Article
Effect of Grinding Liberation on Recovery of Silicon from MG-Si Waste Slag by Flotation,Silicon,,,,10.1007/s12633-024-02960-7,Ning TanShifeng HanKuixian WeiDandan WuWenhui Ma,2024,https://link.springer.com/article/10.1007/s12633-024-02960-7,Article
Coal petrology analysis and implications in depositional environments from upper Cretaceous to Miocene: a study case in the Eastern Cordillera of Colombia,International Journal of Coal Science & Technology,,,,10.1007/s40789-020-00396-z,Clara GuatameMarco Rincón,2021,https://link.springer.com/article/10.1007/s40789-020-00396-z,Article
Role of Terrestrial Organic Matter in Re and Os Uptake: Insights for Re-Os Dating of Organic-Bearing Sedimentary Rocks and Weathering of Organic Carbon,Journal of Earth Science,,,,10.1007/s12583-025-0255-9,Zeyang LiuMeilin JiangFuming ZhouDavid SelbyZhen Qiu,2025,https://link.springer.com/article/10.1007/s12583-025-0255-9,Article
"Organic geochemical and petrological evaluation to assess the remaining hydrocarbon potential and depositional conditions: a case study of the Paleozoic shales of west Perlis region, northern Peninsular Malaysia",Arabian Journal of Geosciences,,,,10.1007/s12517-022-09764-2,Muhammad Nadzmi Abdul GhofurJasmi Hafiz Abdul AzizYousif M. MakeenWan Hasiah AbdullahMohammed Hail Hakimi,2022,https://link.springer.com/article/10.1007/s12517-022-09764-2,Article
Contribution and Coupling Effect of Adsorption on Clay Minerals and Organic Matter in the Early Diagenetic Stage of Coal Measures,Natural Resources Research,,,,10.1007/s11053-021-09920-7,Geng LiYong QinHaipeng YaoXianqing ZhouXiaohu XiaoZhen Zhang,2021,https://link.springer.com/article/10.1007/s11053-021-09920-7,Article
"Organic Geochemistry, Petrography, Depositional Environment and Hydrocarbon Potential of the Eocene Coal Deposits of west Daranggiri Coalfield, Meghalaya",Journal of the Geological Society of India,,,,10.1007/s12594-020-1389-0,Mousumi GogoiT. Satish KumarSarat Phukan,2020,https://link.springer.com/article/10.1007/s12594-020-1389-0,Article
Informativeness of the Phenanthrene Indicators of Organic Matter Maturity at Late Mesocatagenesis and Apocatagenesis: An Example of Material from Superdeep Hole Srednevilyuiskaya 27 in East Siberia,Geochemistry International,,,,10.1134/S0016702922010062,K. V. DolzhenkoA. N. Fomin,2022,https://link.springer.com/article/10.1134/S0016702922010062,Article
Characteristics and Evolution of Water-Occurrence in Coal Based on a New Classification Method,Natural Resources Research,,,,10.1007/s11053-024-10370-0,Ding LiuHao XuDazhen TangShida ChenFudong XinHeng WuQiong WangPeng ZongTiantian Zhao,2024,https://link.springer.com/article/10.1007/s11053-024-10370-0,Article
Geochemical analysis of organic matter associated with gold in ore deposits: A study of Kazakhstan and Hungary,Acta Geochimica,,,,10.1007/s11631-024-00710-5,Medet JunussovAsif MohammadSotirios Longinos,2024,https://link.springer.com/article/10.1007/s11631-024-00710-5,Article
Digestive contents and food webs record the advent of dinosaur supremacy,Nature,,,,10.1038/s41586-024-08265-4,Martin QvarnströmJoel Vikberg WernströmZuzanna WawrzyniakMaria BarbackaGrzegorz PacynaArtur GóreckiJadwiga ZiajaAgata JarzynkaKrzysztof OwockiTomasz SulejLeszek MarynowskiGrzegorz PieńkowskiPer E. AhlbergGrzegorz Niedźwiedzki,2024,https://link.springer.com/article/10.1038/s41586-024-08265-4,Article
"Petrographic and Organic Geochemical Characterizations of Early Eocene Lignites, Cambay Basin, Western India",Macromolecular Characterization of Hydrocarbons for Sustainable Future,,,,10.1007/978-981-33-6133-1_11,Monalisa MallickSuryendu DuttaBhagwan D. SinghSharmila BhattacharyaAlpana Singh,2021,https://link.springer.com/chapter/10.1007/978-981-33-6133-1_11,Chapter
"Influence of coal properties on coal conversion processes-coal carbonization, carbon fiber production, gasification and liquefaction technologies: a review",International Journal of Coal Science & Technology,,,,10.1007/s40789-020-00401-5,K. P. KeboletseF. NtuliO. P. Oladijo,2021,https://link.springer.com/article/10.1007/s40789-020-00401-5,Article
Characterization of Chemical Structure with Relative Density of Three Different Ranks of Coal from India,Natural Resources Research,,,,10.1007/s11053-020-09629-z,Sanchita ChakravartyK. ChakravartyVivek MishraSaswati ChakladarAshok MohantyMamta Sharma,2020,https://link.springer.com/article/10.1007/s11053-020-09629-z,Article
Structure and Evolution of Clay-Organic Nanocomposites in Three Leading Shales in China,Journal of Earth Science,,,,10.1007/s12583-022-1717-y,Yuantao GuQuan WanXiaoxia LiTao HanShuguang YangQinhong Hu,2023,https://link.springer.com/article/10.1007/s12583-022-1717-y,Article
"New Evidence for Palaeo-wildfire in the Early Permian (Artinskian) of Gondwana from Wardha Valley Coalfield, India",Journal of the Geological Society of India,,,,10.1007/s12594-022-1991-4,Srikanta MurthyDieter UhlAndre JasperO. S. SarateDeveshwar P. Mishra,2022,https://link.springer.com/article/10.1007/s12594-022-1991-4,Article
Preface to the MME Special Focus Issue in Memory of Emeritus Professor Frank F. Aplan: Between Theory and Practice,"Mining, Metallurgy & Exploration",,,,10.1007/s42461-021-00530-8,Barbara J. Arnold,2022,https://link.springer.com/article/10.1007/s42461-021-00530-8,Article
Greenfield Energies from Underground Coal Gasification and Liquefaction of Solid Fossil Fuels—Basics and Future Potentiality in India,Macromolecular Characterization of Hydrocarbons for Sustainable Future,,,,10.1007/978-981-33-6133-1_13,Sudip Bhattacharyya,2021,https://link.springer.com/chapter/10.1007/978-981-33-6133-1_13,Chapter
"Investigation of the hydrocarbon generative potential of Eocene, Cretaceous, and Late Triassic age sequences in the Punjab Platform Basin, Pakistan, using geochemical and petrophysical techniques",Carbonates and Evaporites,,,,10.1007/s13146-022-00842-w,Syed Bilawal Ali Shah,2022,https://link.springer.com/article/10.1007/s13146-022-00842-w,Article
Peat formation and accumulation mechanism in northern marginal basin of South China Sea,Acta Oceanologica Sinica,,,,10.1007/s13131-021-1748-8,Zengxue LiQingbo ZengMeng XuDongdong WangGuangzeng SongPingli WangXiaojing LiXue Zheng,2021,https://link.springer.com/article/10.1007/s13131-021-1748-8,Article
Non-metallic Minerals and Their Deposits,Geology and Mineral Resources,,,,10.1007/978-981-96-0598-9_9,R. K. Upadhyay,2025,https://link.springer.com/chapter/10.1007/978-981-96-0598-9_9,Chapter
"Sequence stratigraphic analysis of superimposed coal measure gas-bearing system in Daning-Jixian block, eastern margin of Ordos Basin, China",Frontiers of Earth Science,,,,10.1007/s11707-024-1098-x,Shizhuang YangSong LiWenguang TianGuanghao ZhongJunjian Wang,2024,https://link.springer.com/article/10.1007/s11707-024-1098-x,Article
"Differential characteristics of lithological assemblages and gas-bearing of the Permian Longtan Formation mudstone in well L3, southeastern Sichuan Basin",Geomechanics and Geophysics for Geo-Energy and Geo-Resources,,,,10.1007/s40948-024-00813-6,Qian CaoHao XuKe JiangRuiyin LiuMinghui QiLinqi WangFeiyu LiBinyang MaFeilong Pu,2024,https://link.springer.com/article/10.1007/s40948-024-00813-6,Article
Evaluation of uranium migration during the maturation of hydrocarbon source rocks,Scientific Reports,,,,10.1038/s41598-024-75930-z,Junxian WangZiying LiFeng HeFengtian BaiLinfei QiuJian GuoChuang Zhang,2024,https://link.springer.com/article/10.1038/s41598-024-75930-z,Article
