Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Flexible and Soft Materials and Devices for Neural Interface,Handbook of Neuroengineering,,,,10.1007/978-981-15-2848-4_5-1,Elisa CastagnolaX. Sally ZhengX. Tracy Cui,2021,https://link.springer.com/rwe/10.1007/978-981-15-2848-4_5-1,Living reference work entry
Cu(InGa)Se2 Solar Cell,Semiconductor Photovoltaic Cells,,,,10.1007/978-981-15-9480-9_6,Chunfu ZhangJincheng ZhangXiaohua MaQian Feng,2021,https://link.springer.com/chapter/10.1007/978-981-15-9480-9_6,Chapter
Structure–function studies of ultrahigh molecular weight isoprenes provide key insights into their biosynthesis,Communications Biology,,,,10.1038/s42003-021-01739-5,Hiroyuki KajiuraTakuya YoshizawaYuji TokumotoNobuaki SuzukiShinya TakenoKanokwan Jumtee TakenoTakuya YamashitaShun-ichi TanakaYoshinobu KanekoKazuhito FujiyamaHiroyoshi MatsumuraYoshihisa Nakazawa,2021,https://link.springer.com/article/10.1038/s42003-021-01739-5,Article
Cleaner Production Tools and Environmental Management Practices,Cleaner Production,,,,10.1007/978-3-030-23165-1_6,Francisco José Gomes da SilvaRonny Miguel Gouveia,2020,https://link.springer.com/chapter/10.1007/978-3-030-23165-1_6,Chapter
Porosity model and pore evolution of transitional shales: an example from the Southern North China Basin,Petroleum Science,,,,10.1007/s12182-020-00481-7,Xiao-Guang YangShao-Bin Guo,2020,https://link.springer.com/article/10.1007/s12182-020-00481-7,Article
Gas Analysers and Laser Techniques,Springer Handbook of Atmospheric Measurements,,,,10.1007/978-3-030-52171-4_16,Dwayne HeardLisa K. WhalleySteven S. Brown,2021,https://link.springer.com/chapter/10.1007/978-3-030-52171-4_16,Chapter
"Can One-Run-Fixed-Arrhenius Kerogen Analysis Provide Comparable Organofacies Results to Detailed Palynological Analysis? A Case Study from a Prospective Mississippian Source Rock Reservoir (Bowland Shale, UK)",Natural Resources Research,,,,10.1007/s11053-019-09543-z,Sarah M. NewportJan A. I. HennissenJames P. ArmstrongKevin G. TaylorLeo P. NewportEdward Hough,2019,https://link.springer.com/article/10.1007/s11053-019-09543-z,Article
Making Metals: Ancient Metallurgical Processes,Archaeometallurgy – Materials Science Aspects,,,,10.1007/978-3-030-50367-3_6,Andreas Hauptmann,2020,https://link.springer.com/chapter/10.1007/978-3-030-50367-3_6,Chapter
The Roadmap of 2D Materials and Devices Toward Chips,Nano-Micro Letters,,,,10.1007/s40820-023-01273-5,Anhan LiuXiaowei ZhangZiyu LiuYuning LiXueyang PengXin LiYue QinChen HuYanqing QiuHan JiangYang WangYifan LiJun TangJun LiuHao GuoTao DengSongang PengHe TianTian-Ling Ren,2024,https://link.springer.com/article/10.1007/s40820-023-01273-5,Article
India’s Lethal Informal E-waste Recycling: A Case Study of Delhi and NCR Region,Smart Cities—Opportunities and Challenges,,,,10.1007/978-981-15-2545-2_31,Athar HussainSanjay Kumar KoliRajdeep TripathiSuneel Pandey,2020,https://link.springer.com/chapter/10.1007/978-981-15-2545-2_31,Conference paper
Programmed Temperature Pyrolysis,Encyclopedia of Geochemistry,,,,10.1007/978-3-319-39312-4_148,Kenneth E. PetersLeonardo Briceño Rodriguez,2018,https://link.springer.com/rwe/10.1007/978-3-319-39312-4_148,Reference work entry
Solid-State Chemistry,Materials Chemistry,,,,10.1007/978-3-031-18784-1_2,Bradley D. Fahlman,2023,https://link.springer.com/chapter/10.1007/978-3-031-18784-1_2,Chapter
Fiber Electrodes,Fiber Electronics,,,,10.1007/978-981-15-9945-3_2,Huisheng Peng,2020,https://link.springer.com/chapter/10.1007/978-981-15-9945-3_2,Chapter
Green Synthesis of Nanoparticles and Their Application in Cancer Therapy,Green Synthesis of Nanoparticles: Applications and Prospects,,,,10.1007/978-981-15-5179-6_8,Valeria De MatteisMariafrancesca CascioneLoris RizzelloEva Liatsi-DouvitsaAzzurra ApricenoRosaria Rinaldi,2020,https://link.springer.com/chapter/10.1007/978-981-15-5179-6_8,Chapter
Fabrication of oxygen-doped MoSe<sub>2</sub> hierarchical nanosheets for highly sensitive and selective detection of trace trimethylamine at room temperature in air,Nano Research,,,,10.1007/s12274-020-2796-7,Nannan HouQianqian SunJing YangSu YouYun ChengQian XuWei LiShiqi XingLi ZhangJunfa ZhuQing Yang,2020,https://link.springer.com/article/10.1007/s12274-020-2796-7,Article
Pyrolysis in Closed Systems,Global Chemical Kinetics of Fossil Fuels,,,,10.1007/978-3-319-49634-4_6,Alan K. Burnham,2017,https://link.springer.com/chapter/10.1007/978-3-319-49634-4_6,Chapter
Characterization and Properties of Sodium Hexa-Fluorosilicate and its Potential Application in the Production of Sodium Fluoride,Silicon,,,,10.1007/s12633-020-00755-0,Farzin ArianpourAslı Çakır ArianpourBehnam Aali,2020,https://link.springer.com/article/10.1007/s12633-020-00755-0,Article
Towards Sustainable E-Waste Management Through Industrial Symbiosis: A Supply Chain Perspective,Industrial Symbiosis for the Circular Economy,,,,10.1007/978-3-030-36660-5_6,Biswajit Debnath,2020,https://link.springer.com/chapter/10.1007/978-3-030-36660-5_6,Chapter
Investigation of the cathode polarization and carbon deposition in a molten carbonate direct carbon fuel cell,Journal of Applied Electrochemistry,,,,10.1007/s10800-019-01307-0,Kang BieHe ZhouPeifang FuYang LiuFang Yue,2019,https://link.springer.com/article/10.1007/s10800-019-01307-0,Article
Generic and Advanced Characterization Techniques,"Handbook on Characterization of Biomass, Biowaste and Related By-products",,,,10.1007/978-3-030-35020-8_2,Doan Pham MinhPhilippe AccartCéline BoachonRachel CalvetAnthony ChesnaudSylvie Del ConfettoJean-Louis DirionJun DongAugustina EphraimLaurène HaurieNathalie LyczkoRajesh MunirathinamAnge NzihouSéverine PatryChristine RollandLina María Romero MillánLouise RoquesAbdoul Razac SaneRababe SaniElsa Weiss-HortalaClaire E. White,2020,https://link.springer.com/chapter/10.1007/978-3-030-35020-8_2,Chapter
METAL-ORGANIC FRAMEWORKS IN RUSSIA:  FROM THE SYNTHESIS AND STRUCTURE  TO FUNCTIONAL PROPERTIES AND MATERIALS,Journal of Structural Chemistry,,,,10.1134/S0022476622050018,M. A. AgafonovE. V. AlexandrovN. A. ArtyukhovaG. E. BekmukhamedovV. A. BlatovV. V. ButovaY. M. GayfulinA. A. GaribyanZ. N. GafurovYu. G. GorbunovaL. G. GordeevaM. S. GruzdevA. N. GusevG. L. DenisovD. N. DybtsevYu. Yu. EnakievaA. A. KagilevA. O. KantyukovM. A. KiskinK. A. KovalenkoA. M. KolkerD. I. KolokolovY. M. LitvinovaA. A. LysovaN. V. MaksimchukY. V. MironovYu. V. NelyubinaV. V. NovikovV. I. OvcharenkoA. V. PiskunovD. M. PolyukhovV. A. PolyakovV. G. PonomarevaA. S. PoryvaevG. V. RomanenkoA. V. SoldatovM. V. SolovyevaA. G. StepanovI. V. TerekhovaO. Yu. TrofimovaV. P. FedinM. V. FedinO. A. KholdeevaA. Yu. TsivadzeU. V. ChervonovaA. I. CherevkoV. F. Shul′ginE. S. ShutovaD. G. Yakhvarov,2022,https://link.springer.com/article/10.1134/S0022476622050018,Article
Carbon-Based Tumour-targeted Systems,New Nanomaterials and Techniques for Tumor-targeted Systems,,,,10.1007/978-981-15-5159-8_7,Smriti SriShweta PanwarPratima R. Solanki,2020,https://link.springer.com/chapter/10.1007/978-981-15-5159-8_7,Chapter
Advanced Semiconductor/Conductor Materials,Advanced Materials,,,,10.1007/978-3-030-80359-9_16,Ajit Behera,2022,https://link.springer.com/chapter/10.1007/978-3-030-80359-9_16,Chapter
Emerging Technologies,Emerging Technologies,,,,10.1007/978-3-031-07127-0_2,Sinan Küfeoğlu,2022,https://link.springer.com/chapter/10.1007/978-3-031-07127-0_2,Chapter
Biotechnology as Sustainable Environmental Protection Technology,Sustainable Environmental Protection Technologies,,,,10.1007/978-3-030-47725-7_5,Pranas BaltrėnasEdita Baltrėnaitė,2020,https://link.springer.com/chapter/10.1007/978-3-030-47725-7_5,Chapter
Catalyst Materials for Oxygen Reduction Reaction,Electrochemical Oxygen Reduction,,,,10.1007/978-981-33-6077-8_4,Yunyong LiChunyong HePei Kang Shen,2021,https://link.springer.com/chapter/10.1007/978-981-33-6077-8_4,Chapter
International Workshop on Pharmaceutical and Clinical Research 2024,Wiener klinische Wochenschrift,,,,10.1007/s00508-024-02383-9,,2024,https://link.springer.com/article/10.1007/s00508-024-02383-9,Article
Fritz Haber and Karlsruhe,Robert Le Rossignol,,,,10.1007/978-3-030-29714-5_2,Deri Sheppard,2020,https://link.springer.com/chapter/10.1007/978-3-030-29714-5_2,Chapter
Coating Characterizations,Thermal Spray Fundamentals,,,,10.1007/978-3-030-70672-2_17,Maher I. BoulosPierre L. FauchaisJoachim V. R. Heberlein,2021,https://link.springer.com/chapter/10.1007/978-3-030-70672-2_17,Chapter
Liquid-Phase Synthesis of Multifunctional Nanomaterials: A Recent Update,Magnetic Nanoheterostructures,,,,10.1007/978-3-030-39923-8_1,Gopal NiraulaNavadeep ShrivastavaKanwal AkhtarYasir JavedJ. A. H. CoaquiraS. K. Sharma,2020,https://link.springer.com/chapter/10.1007/978-3-030-39923-8_1,Chapter
Microalgal Technology: A Promising Tool for Wastewater Remediation,Microbial Technology for Health and Environment,,,,10.1007/978-981-15-2679-4_2,Meenu ThakurSakshi BajaalNeha RanaMadan L. Verma,2020,https://link.springer.com/chapter/10.1007/978-981-15-2679-4_2,Chapter
Revolutionary Energy Technology,New Energy,,,,10.1007/978-981-15-2728-9_4,Caineng Zou,2020,https://link.springer.com/chapter/10.1007/978-981-15-2728-9_4,Chapter
Vapor Transport Rate (Mass Flux) Measurements and Heat Treatments,Vapor Crystal Growth and Characterization,,,,10.1007/978-3-030-39655-8_3,Ching-Hua Su,2020,https://link.springer.com/chapter/10.1007/978-3-030-39655-8_3,Chapter
Typical Plasma Sprayed Coatings and Applications,Micro Process and Quality Control of Plasma Spraying,,,,10.1007/978-981-19-2742-3_7,Guozheng MaShuying ChenHaidou Wang,2022,https://link.springer.com/chapter/10.1007/978-981-19-2742-3_7,Chapter
Mechanical Microgrippers,Case Studies in Micromechatronics,,,,10.1007/978-3-662-61320-7_4,Stephanus BüttgenbachIordania ConstantinouAndreas DietzelMonika Leester-Schädel,2020,https://link.springer.com/chapter/10.1007/978-3-662-61320-7_4,Chapter
Simple Colorimetric Determination of Phthalates in Polymers by Dye Formation,Analytical Sciences,,,,10.2116/analsci.19P165,Hiroyuki YanagisawaShigehiko Fujimaki,2019,https://link.springer.com/article/10.2116/analsci.19P165,Article
Magnetic Oxides and Other Compounds,Handbook of Magnetism and Magnetic Materials,,,,10.1007/978-3-030-63101-7_17-1,J. M. D.  Coey,2021,https://link.springer.com/rwe/10.1007/978-3-030-63101-7_17-1,Living reference work entry
"Upconversion Nanoparticles: Synthesis, Photoluminescence Properties, and Applications",Nanotechnologies in Russia,,,,10.1134/S1995078020060117,D. N. KarimovP. A. DeminaA. V. KoshelevV. V. RochevaA. V. SokovikovA. N. GeneralovaV. P. ZubovE. V. KhaydukovM. V. Koval’chukV. Ya. Panchenko,2020,https://link.springer.com/article/10.1134/S1995078020060117,Article
"Student Zone: Overview, Training, Practices, and Exercises","Carbon Allotropes: Metal-Complex Chemistry, Properties and Applications",,,,10.1007/978-3-030-03505-1_11,Boris Ildusovich KharisovOxana Vasilievna Kharissova,2019,https://link.springer.com/chapter/10.1007/978-3-030-03505-1_11,Chapter
Less-Common Carbon Nanostructures,"Carbon Allotropes: Metal-Complex Chemistry, Properties and Applications",,,,10.1007/978-3-030-03505-1_4,Boris Ildusovich KharisovOxana Vasilievna Kharissova,2019,https://link.springer.com/chapter/10.1007/978-3-030-03505-1_4,Chapter
Glass Recycling,Springer Handbook of Glass,,,,10.1007/978-3-319-93728-1_39,Ronan LebullengerFrançois O. Mear,2019,https://link.springer.com/chapter/10.1007/978-3-319-93728-1_39,Chapter
"An overview of photocatalytic degradation: photocatalysts, mechanisms, and development of photocatalytic membrane",Environmental Science and Pollution Research,,,,10.1007/s11356-019-07193-5,Weng Shin KoeJing Wen LeeWoon Chan ChongYean Ling PangLan Ching Sim,2019,https://link.springer.com/article/10.1007/s11356-019-07193-5,Article
Magnetic Oxides and Other Compounds,Handbook of Magnetism and Magnetic Materials,,,,10.1007/978-3-030-63210-6_17,J. M. D.  Coey,2021,https://link.springer.com/rwe/10.1007/978-3-030-63210-6_17,Reference work entry
Electrochemical sensors based on functionalized carbon nanotubes modified with platinum nanoparticles for the detection of sulfide ions in aqueous media,Journal of Chemical Sciences,,,,10.1007/s12039-019-1595-8,Soha MohajeriAbolghassem DolatiSalva Salmani Rezaie,2019,https://link.springer.com/article/10.1007/s12039-019-1595-8,Article
SRI 2024: Scientific Program &amp; Abstracts,Reproductive Sciences,,,,10.1007/s43032-024-01501-2,,2024,https://link.springer.com/article/10.1007/s43032-024-01501-2,Article
"Facilitating the conservation treatment of Eva Hesse’s <i>Addendum</i> through practice-based research, including a comparative evaluation of novel cleaning systems",Heritage Science,,,,10.1186/s40494-020-00378-z,Angelica BartolettiTamar MaorDavid ChelazziNicole BonelliPiero BaglioniLora V. AngelovaBronwyn A. Ormsby,2020,https://www.nature.com/articles/s40494-020-00378-z,Article
Computed Tomography and Magnetic Resonance Imaging,Molecular Imaging in Oncology,,,,10.1007/978-3-030-42618-7_2,Monique R. BernsenMarcel van StratenGyula KotekEsther A. H. WarnertJoost C. HaeckAlessandro RuggieroPiotr A. WielopolskiGabriel P. Krestin,2020,https://link.springer.com/chapter/10.1007/978-3-030-42618-7_2,Chapter
"Hypoxia, Hypercarbia, and Atmospheric Control",Principles of Clinical Medicine for Space Flight,,,,10.1007/978-1-4939-9889-0_3,George BeckJennifer LawKira BacalMichael R. Barratt,2019,https://link.springer.com/chapter/10.1007/978-1-4939-9889-0_3,Chapter
Analysis on the synthesis of vertically aligned carbon nanotubes: growth mechanism and techniques,Journal of Materials Science: Materials in Electronics,,,,10.1007/s10854-020-03021-6,Prachi SharmaVladimir PavelyevSunil KumarPrabhash MishraS. S. IslamNishant Tripathi,2020,https://link.springer.com/article/10.1007/s10854-020-03021-6,Article
"Carbon nanotubes: synthesis, properties and engineering applications",Carbon Letters,,,,10.1007/s42823-019-00068-2,Nikita GuptaShipra Mital GuptaS. K. Sharma,2019,https://link.springer.com/article/10.1007/s42823-019-00068-2,Article
3D printing of metal-based materials for renewable energy applications,Nano Research,,,,10.1007/s12274-020-3230-x,Shahryar MoorajZhen QiCheng ZhuJie RenSiyuan PengLiang LiuShengbiao ZhangShuai FengFanyue KongYanfang LiuEric B. DuossSarah BakerWen Chen,2020,https://link.springer.com/article/10.1007/s12274-020-3230-x,Article
Comparative study between sensing properties of single layer (NiO) and heterojunction (NiO/p-Si) gas sensors based on nanostructured NiO films by spray pyrolysis,Journal of Materials Science: Materials in Electronics,,,,10.1007/s10854-017-7509-y,Tariq Abdul-Hameed AbbasShaida Anwer KakilLary Hana Slewa,2017,https://link.springer.com/article/10.1007/s10854-017-7509-y,Article
Building Spacecraft,The Spacefarer's Handbook,,,,10.1007/978-3-662-61702-1_2,Bergita GanseUrs Ganse,2020,https://link.springer.com/chapter/10.1007/978-3-662-61702-1_2,Chapter
Classic Carbon Nanostructures,"Carbon Allotropes: Metal-Complex Chemistry, Properties and Applications",,,,10.1007/978-3-030-03505-1_3,Boris Ildusovich KharisovOxana Vasilievna Kharissova,2019,https://link.springer.com/chapter/10.1007/978-3-030-03505-1_3,Chapter
Types and Requirements of Materials and Corrosion,Handbook of Engineering Practice of Materials and Corrosion,,,,10.1007/978-3-030-36430-4_2,Jung-Chul (Thomas) Eun,2020,https://link.springer.com/chapter/10.1007/978-3-030-36430-4_2,Chapter
Diesel-Like Biofuels,Bioenergy for Sustainability and Security,,,,10.1007/978-3-319-96538-3_3,Basanta Kumara BeheraAjit Varma,2019,https://link.springer.com/chapter/10.1007/978-3-319-96538-3_3,Chapter
Electrical Properties of Nanowires and Nanofibers,Handbook of Nanofibers,,,,10.1007/978-3-319-53655-2_14,Cristina BuzeaIvan Pacheco,2019,https://link.springer.com/rwe/10.1007/978-3-319-53655-2_14,Reference work entry
Fully automated focused infrared microashing combined with use of ICP-based instruments for rapid analysis of multiple elements in biological samples,Analytical and Bioanalytical Chemistry,,,,10.1007/s00216-017-0790-z,Ni ZhangJianbin Zheng,2017,https://link.springer.com/article/10.1007/s00216-017-0790-z,Article
ZnO doped single wall carbon nanotube as an active medium for gas sensor and solar absorber,Journal of Materials Science: Materials in Electronics,,,,10.1007/s10854-018-0276-6,K. KaviyarasuGenene T. MolaS. O. OseniK. KanimozhiC. Maria MagdalaneJ. KennedyM. Maaza,2018,https://link.springer.com/article/10.1007/s10854-018-0276-6,Article
Programmed Temperature Pyrolysis,Encyclopedia of Petroleum Geoscience,,,,10.1007/978-3-319-02330-4_7-1,Kenneth E. PetersLeonardo Briceño Rodriguez,2017,https://link.springer.com/rwe/10.1007/978-3-319-02330-4_7-1,Living reference work entry
Programmed Temperature Pyrolysis,Encyclopedia of Geochemistry,,,,10.1007/978-3-319-39193-9_148-1,Kenneth E. PetersLeonardo Briceño Rodriguez,2017,https://link.springer.com/rwe/10.1007/978-3-319-39193-9_148-1,Living reference work entry
Nanotechnology-Based Stem Cell Tissue Engineering with a Focus on Regeneration of Cardiovascular Systems,Nanotechnology Characterization Tools for Tissue Engineering and Medical Therapy,,,,10.1007/978-3-662-59596-1_1,Srikanth SivaramanArvind SinhaKi-Taek LimJin-Woo KimRaj RaoHanna Jensen,2019,https://link.springer.com/chapter/10.1007/978-3-662-59596-1_1,Chapter
WTE: The Martin WTE Technology,Recovery of Materials and Energy from Urban Wastes,,,,10.1007/978-1-4939-7850-2_397,Ulrich MartinJohannes MartinRalf Koralewska,2019,https://link.springer.com/rwe/10.1007/978-1-4939-7850-2_397,Reference work entry
Research and development on composite nanofluids as next-generation heat transfer medium,Journal of Thermal Analysis and Calorimetry,,,,10.1007/s10973-019-08025-x,Vivek KumarJahar Sarkar,2019,https://link.springer.com/article/10.1007/s10973-019-08025-x,Article
Marine Bioenergy Production,Essentials of Marine Biotechnology,,,,10.1007/978-3-030-20944-5_9,Se-Kwon Kim,2019,https://link.springer.com/chapter/10.1007/978-3-030-20944-5_9,Chapter
"Encapsulation of ferrocene in carbon nanotubes using low-temperature solution processing: influence of surface environment, diameter, and length",Monatshefte für Chemie - Chemical Monthly,,,,10.1007/s00706-018-2271-2,Suwannee SriyabSongwut SuramitrSupa HannongbuaPongthep Prajongtat,2018,https://link.springer.com/article/10.1007/s00706-018-2271-2,Article
Anisotropic Nanofillers in TPE,Engineering of Thermoplastic Elastomer with Graphene and Other Anisotropic Nanofillers,,,,10.1007/978-981-15-9085-6_2,Abhijit BandyopadhyayPoulomi DasguptaSayan Basak,2020,https://link.springer.com/chapter/10.1007/978-981-15-9085-6_2,Chapter
Tungsten Carbides,Ultra-High Temperature Materials IV,,,,10.1007/978-3-031-07175-1_2,Igor L. Shabalin,2022,https://link.springer.com/chapter/10.1007/978-3-031-07175-1_2,Chapter
The scientific connotation of oil and gas formations under deep fluids and organic-inorganic interaction,Science China Earth Sciences,,,,10.1007/s11430-018-9281-2,Quanyou LiuDongya ZhuQingqiang MengJiayi LiuXiaoqi WuBing ZhouQi FuZhijun Jin,2018,https://link.springer.com/article/10.1007/s11430-018-9281-2,Article
Carbon Nanotube (CNT),Carbon,,,,10.1007/978-3-319-66405-7_8,Tapan Gupta,2018,https://link.springer.com/chapter/10.1007/978-3-319-66405-7_8,Chapter
Techniques Used in Fish and Fishery Products Analysis,Fish and Fishery Products Analysis,,,,10.1007/978-981-32-9574-2_5,Saleena MathewMaya RamanManjusha Kalarikkathara ParameswaranDhanya Pulikkottil Rajan,2019,https://link.springer.com/chapter/10.1007/978-981-32-9574-2_5,Chapter
Thermal Transformations of Polymeric Metal Chelates and Their Precursors in Nanocomposites Formation,Chemistry of Polymeric Metal Chelates,,,,10.1007/978-3-319-56024-3_8,Gulzhian I. DzhardimalievaIgor E. Uflyand,2018,https://link.springer.com/chapter/10.1007/978-3-319-56024-3_8,Chapter
Dye-Sensitized Solar Cells as Potential Candidate for Indoor/Diffused Light Harvesting Applications: From BIPV to Self-powered IoTs,Advances in Solar Energy Research,,,,10.1007/978-981-13-3302-6_9,G. GokulSourava C. PradhanSuraj Soman,2019,https://link.springer.com/chapter/10.1007/978-981-13-3302-6_9,Chapter
Investigation of optical and electrical properties of erbium-doped TiO<sub>2</sub> thin films for photodetector applications,Journal of Materials Science: Materials in Electronics,,,,10.1007/s10854-018-0090-1,Sanjib MondalAnupam GhoshM. Rizzo PitonJoaquim P. GomesJorlandio F. FelixY. Galvão GobatoH. V. Avanço GaletiB. ChoudhuriS. M. M. Dhar DwivediM. HeniniAniruddha Mondal,2018,https://link.springer.com/article/10.1007/s10854-018-0090-1,Article
Densification behavior of yttria-stabilized zirconia powders for solid oxide fuel cell electrolytes,Journal of Advanced Ceramics,,,,10.1007/s40145-018-0282-4,Dhruba PanthiNader HedayatYanhai Du,2018,https://link.springer.com/article/10.1007/s40145-018-0282-4,Article
Environmental Impact of Nanotechnology and Novel Applications of Nano Materials and Nano Devices,Nanoelectronic Materials,,,,10.1007/978-3-030-21621-4_16,Loutfy H. Madkour,2019,https://link.springer.com/chapter/10.1007/978-3-030-21621-4_16,Chapter
The Discovery of the Elements in the Periodic Table,The Periodic Table I,,,,10.1007/430_2019_50,D. Michael P. Mingos,2019,https://link.springer.com/chapter/10.1007/430_2019_50,Chapter
Characterization and Evaluation of Nanofiber Materials,Handbook of Nanofibers,,,,10.1007/978-3-319-53655-2_15,Taha Roodbar ShojaeiAbdollah HajalilouMeisam TabatabaeiHossein MobliMortaza Aghbashlo,2019,https://link.springer.com/rwe/10.1007/978-3-319-53655-2_15,Reference work entry
Hydrocarbon generation characteristics and exploration prospects of Proterozoic source rocks in China,Science China Earth Sciences,,,,10.1007/s11430-018-9312-4,Wenzhi ZhaoXiaomei WangSuyun HuShuichang ZhangHuajian WangShuwei GuanYuntao YeRong RenTongshan Wang,2019,https://link.springer.com/article/10.1007/s11430-018-9312-4,Article
Organic Geochemistry,Encyclopedia of Geochemistry,,,,10.1007/978-3-319-39312-4_149,John K. Volkman,2018,https://link.springer.com/rwe/10.1007/978-3-319-39312-4_149,Reference work entry
"EPSM 2019, Engineering and Physical Sciences in Medicine",Physical and Engineering Sciences in Medicine,,,,10.1007/s13246-019-00826-6,,2020,https://link.springer.com/article/10.1007/s13246-019-00826-6,Article
Organic Geochemistry,Encyclopedia of Geochemistry,,,,10.1007/978-3-319-39193-9_149-1,John K. Volkman,2018,https://link.springer.com/rwe/10.1007/978-3-319-39193-9_149-1,Living reference work entry
Coordination/Organometallic Compounds and Composites of Carbon Allotropes,"Carbon Allotropes: Metal-Complex Chemistry, Properties and Applications",,,,10.1007/978-3-030-03505-1_7,Boris Ildusovich KharisovOxana Vasilievna Kharissova,2019,https://link.springer.com/chapter/10.1007/978-3-030-03505-1_7,Chapter
Nanomaterials,Materials Chemistry,,,,10.1007/978-94-024-1255-0_6,Bradley D. Fahlman,2018,https://link.springer.com/chapter/10.1007/978-94-024-1255-0_6,Chapter
Hydrothermal Synthesis of Hybrid Nanoparticles for Future Directions of Renewal Energy Applications,Exploring the Realms of Nature for Nanosynthesis,,,,10.1007/978-3-319-99570-0_14,G. P. SinghNeha SinghRatan Kumar DeyKamal Prasad,2018,https://link.springer.com/chapter/10.1007/978-3-319-99570-0_14,Chapter
"A review on synthesis of graphene, h-BN and MoS<sub>2</sub> for energy storage applications: Recent progress and perspectives",Nano Research,,,,10.1007/s12274-019-2467-8,Rajesh KumarSumanta SahooEdnan JoanniRajesh Kumar SinghRam Manohar YadavRajiv Kumar VermaDinesh Pratap SinghWai Kian TanAngel Pérez del PinoStanislav A. MoshkalevAtsunori Matsuda,2019,https://link.springer.com/article/10.1007/s12274-019-2467-8,Article
Electrical Properties of Nanowires and Nanofibers,Handbook of Nanofibers,,,,10.1007/978-3-319-42789-8_14-1,Cristina BuzeaIvan Pacheco,2018,https://link.springer.com/rwe/10.1007/978-3-319-42789-8_14-1,Living reference work entry
Fiber Reinforcement,"Composite Materials Engineering, Volume 1",,,,10.1007/978-981-10-5696-3_2,Chunxiang FengZengyong Chu,2018,https://link.springer.com/chapter/10.1007/978-981-10-5696-3_2,Chapter
Supramolecular Chemistry of Polymer Metal Chelates,Chemistry of Polymeric Metal Chelates,,,,10.1007/978-3-319-56024-3_7,Gulzhian I. DzhardimalievaIgor E. Uflyand,2018,https://link.springer.com/chapter/10.1007/978-3-319-56024-3_7,Chapter
Deutsch – Englisch,Wörterbuch der Chemie / Dictionary of Chemistry,,,,10.1007/978-3-662-56331-1_1,Theodor C. H. Cole,2018,https://link.springer.com/chapter/10.1007/978-3-662-56331-1_1,Chapter
Mars ISRU,Use of Extraterrestrial Resources for Human Space Missions to Moon or Mars,,,,10.1007/978-3-319-72694-6_1,Donald Rapp,2018,https://link.springer.com/chapter/10.1007/978-3-319-72694-6_1,Chapter
English – German,Wörterbuch der Chemie / Dictionary of Chemistry,,,,10.1007/978-3-662-56331-1_2,Theodor C. H. Cole,2018,https://link.springer.com/chapter/10.1007/978-3-662-56331-1_2,Chapter
"A unique mission: Cassini-Huygens, the Orbiter, the descent Probe and the cruise science",La Rivista del Nuovo Cimento,,,,10.1393/ncr/i2019-10159-y,E. FlaminiA. AdrianiJ. W. ArmstrongF. CapaccioniG. FilacchioneL. IessG. MitriS. Viviano,2019,https://link.springer.com/article/10.1393/ncr/i2019-10159-y,Article
Carbon Nanotubes Synthesis,Carbon Nanotubes for Clean Water,,,,10.1007/978-3-319-95603-9_3,Rasel DasSayonthoni Das Tuhi,2018,https://link.springer.com/chapter/10.1007/978-3-319-95603-9_3,Chapter
Thermolysis of Low Molecular Weight Metal Chelates,Nanomaterials Preparation by Thermolysis of Metal Chelates,,,,10.1007/978-3-319-93405-1_3,Igor E. UflyandGulzhian I. Dzhardimalieva,2018,https://link.springer.com/chapter/10.1007/978-3-319-93405-1_3,Chapter
Plus Lucis,"Carl Auer von Welsbach: Chemist, Inventor, Entrepreneur",,,,10.1007/978-3-319-77905-8_5,Roland AdunkaMary Virginia Orna,2018,https://link.springer.com/chapter/10.1007/978-3-319-77905-8_5,Chapter
"CNT and Graphene Growth: Growing, Quality Control, Thermal Expansion and Chiral Dispersion",Nonregular Nanosystems,,,,10.1007/978-3-319-69167-1_7,Yuri ShuninStefano BellucciAlytis GruodisTamara Lobanova-Shunina,2018,https://link.springer.com/chapter/10.1007/978-3-319-69167-1_7,Chapter
"Minerals, Ores, and Gemstones",Materials Handbook,,,,10.1007/978-3-319-38925-7_12,François Cardarelli,2018,https://link.springer.com/chapter/10.1007/978-3-319-38925-7_12,Chapter
Less Common Nonferrous Metals,Materials Handbook,,,,10.1007/978-3-319-38925-7_4,François Cardarelli,2018,https://link.springer.com/chapter/10.1007/978-3-319-38925-7_4,Chapter
Advances in Concurrent Bioelectricity Generation and Bioremediation Through Microbial Fuel Cells,Microbial Fuel Cell Technology for Bioelectricity,,,,10.1007/978-3-319-92904-0_11,Bikash KumarKomal AgrawalNisha BhardwajVenkatesh ChaturvediPradeep Verma,2018,https://link.springer.com/chapter/10.1007/978-3-319-92904-0_11,Chapter
Comprehensive Utilization of Fly Ash,Industrial Solid Waste Recycling in Western China,,,,10.1007/978-981-13-8086-0_5,Fenglan HanLaner Wu,2019,https://link.springer.com/chapter/10.1007/978-981-13-8086-0_5,Chapter
Bioinspired Strategies for Water Collection and Water Purification,Biomimetics,,,,10.1007/978-3-319-71676-3_17,Bharat Bhushan,2018,https://link.springer.com/chapter/10.1007/978-3-319-71676-3_17,Chapter
