Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Extractive-liquid sampling electron ionization-mass spectrometry (E-LEI-MS): a new powerful combination for direct analysis,Scientific Reports,,,,10.1038/s41598-023-33647-5,Adriana ArigòGiorgio FamigliniNicole MarittimoMarco AgostiniCaterina RenzoniPierangela PalmaAchille Cappiello,2023,https://link.springer.com/article/10.1038/s41598-023-33647-5,Article
Total and differential ionization cross sections in collision between nitrogen atom and singly charged sodium ion,Scientific Reports,,,,10.1038/s41598-023-41134-0,M. Al-AjaleenK. Tőkési,2023,https://link.springer.com/article/10.1038/s41598-023-41134-0,Article
Resonant laser ionization and mass separation of <sup>225</sup>Ac,Scientific Reports,,,,10.1038/s41598-023-28299-4,Jake D. JohnsonMichael HeinesFrank BruchertseiferEric ChevallayThomas E. CocoliosKristof DockxCharlotte DucheminStephan HeinitzReinhard HeinkeSophie HurierLaura LambertBenji LeendersHanna SkliarovaThierry StoraWiktoria Wojtaczka,2023,https://link.springer.com/article/10.1038/s41598-023-28299-4,Article
Numerical Simulation of Air Ionization in the RAM-C-II Flight Experiment,Fluid Dynamics,,,,10.1134/S0015462822100639,S. T. Surzhikov,2022,https://link.springer.com/article/10.1134/S0015462822100639,Article
A new spin on impact ionization,Nature Materials,,,,10.1038/s41563-023-01617-x,Miri KazesDan Oron,2023,https://link.springer.com/article/10.1038/s41563-023-01617-x,Article
Matrix-assisted laser desorption/ionization time-of-flight mass spectrometry for rapid analysis of eight <i>Gelsemium elegans Benth</i> alkaloids in human plasma and urine,One Health Advances,,,,10.1186/s44280-024-00061-z,Xi ZengYu WangLin LuoYina LuZhenlin Xu,2024,https://link.springer.com/article/10.1186/s44280-024-00061-z,Article
The Post-collision Interaction in Ionization by Ion Impact,Advances in Atomic Molecular Collisions,,,,10.1007/978-981-97-7063-2_2,M. Schulz,2024,https://link.springer.com/chapter/10.1007/978-981-97-7063-2_2,Chapter
On Compton Ionization of Positronium by Twisted Photons,Moscow University Physics Bulletin,,,,10.3103/S0027134925700055,K. A. BornikovI. P. VolobuevYu. V. Popov,2025,https://link.springer.com/article/10.3103/S0027134925700055,Article
World’s strongest laser enables pressure-driven ionization,Nature,,,,10.1038/d41586-023-01363-9,,2023,https://www.nature.com/articles/d41586-023-01363-9,Article
3D Graphene for Capacitive De-ionization of Water,3D Graphene,,,,10.1007/978-3-031-36249-1_22,Sara MadaniCavus Falamaki,2023,https://link.springer.com/chapter/10.1007/978-3-031-36249-1_22,Chapter
Simulation of Gas Ionization by Fast Electrons,Mathematical Models and Computer Simulations,,,,10.1134/S2070048222040020,A. V. BerezinM. B. MarkovO. S. KosarevS. V. Parot’kinI. A. Tarakanov,2022,https://link.springer.com/article/10.1134/S2070048222040020,Article
Pipette-tip solid-phase extraction coupled with matrix-assisted laser desorption/ionization mass spectrometry enables rapid and high-throughput analysis of antidepressants in rat serum,Analytical and Bioanalytical Chemistry,,,,10.1007/s00216-024-05439-x,Zhi SunFangfang WangWenxuan LiRuobing RenPeipei ZhouQingquan JiaLingguo ZhaoDi ChenLihua Zuo,2024,https://link.springer.com/article/10.1007/s00216-024-05439-x,Article
Effect of Ionization on Void Formation in an RF Discharge under Microgravity Conditions,Plasma Physics Reports,,,,10.1134/S1063780X22601961,L. M. VasilyakS. P. VetchininD. N. Polyakov,2023,https://link.springer.com/article/10.1134/S1063780X22601961,Article
"Cosmic Ray, Ionization Rate",Encyclopedia of Astrobiology,,,,10.1007/978-3-662-65093-6_359,Steven B. Charnley,2023,https://link.springer.com/rwe/10.1007/978-3-662-65093-6_359,Reference work entry
"Mass Spectra of New Heterocycles: XXVII. Electron Ionization Study of Polysubstituted 4,4′-Dipyrromethanes",Russian Journal of Organic Chemistry,,,,10.1134/S1070428024120042,L. V. KlybaE. R. SanzheevaN. A. NedolyaO. A. Tarasova,2024,https://link.springer.com/article/10.1134/S1070428024120042,Article
Ionization by a strong orthogonal two-color laser field: a quantum-orbit-theory approach,The European Physical Journal D,,,,10.1140/epjd/s10053-022-00569-2,A. S. JašarevićE. HasovićD. B. Milošević,2022,https://link.springer.com/article/10.1140/epjd/s10053-022-00569-2,Article
Study of the Fragmentation of the Antiviral Drug Triazavirin in a Collision Cell under Electrospray Ionization Conditions,Journal of Analytical Chemistry,,,,10.1134/S1061934823140034,T. V. KlimovaV. A. ShevyrinA. V. IvanovaA. N. KozitsinaS. L. DeevV. L. Rusinov,2023,https://link.springer.com/article/10.1134/S1061934823140034,Article
"Mass-Spectrometric Study of Substituted (β-Hydroxy-, β-Acetoxy)sulfides and -Sulfones of 1,3-Dioxepane Series Using Electron Ionization",Russian Journal of General Chemistry,,,,10.1134/S1070363223040060,L. R. ShamsutdinovaR. Z. MusinR. S. PavelievI. Kh. RizvanovM. N. Dimukhametov,2023,https://link.springer.com/article/10.1134/S1070363223040060,Article
Longitudinal variations in equatorial electrojet and its influence on equatorial ionization anomaly characteristics during geomagnetic calm time (2011–2013),Journal of Earth System Science,,,,10.1007/s12040-024-02383-3,Alemayehu Mengesha CherkosMelessew Nigussie,2024,https://link.springer.com/article/10.1007/s12040-024-02383-3,Article
Chudakov effect for the most probable value of high-energy electron–positron pair ionization loss in thin targets,The European Physical Journal C,,,,10.1140/epjc/s10052-023-11181-y,S. V. Trofymenko,2023,https://link.springer.com/article/10.1140/epjc/s10052-023-11181-y,Article
Ionization Processes in a Carbon Aerosol Upon Exposure to Long Laser Pulses. II,Russian Physics Journal,,,,10.1007/s11182-022-02685-3,S. F. BalandinV. A. DonchenkoV. F. MyshkinA. I. PotekaevV. A. KhanA. K. OrazymbetovaN. A. Ospanova,2022,https://link.springer.com/article/10.1007/s11182-022-02685-3,Article
Assessment of MALDI matrices for the detection and visualization of phosphatidylinositols and phosphoinositides in mouse kidneys through matrix-assisted laser desorption ionization mass spectrometry imaging (MALDI-MSI),Analytical and Bioanalytical Chemistry,,,,10.1007/s00216-024-05184-1,Laurentiu G. DabijaMaryam Yousefi-TaemehErgi DuliMathieu LemaireDemian R. Ifa,2024,https://link.springer.com/article/10.1007/s00216-024-05184-1,Article
Effect of Methyl Substitutions on the Ionization Energy of OH3−n(CH3)n+,Recent Advances in Nanomaterials,,,,10.1007/978-981-99-4878-9_32,Harshita SrivastavaJitendra Kumar TripathiAmbrish Kumar Srivastava,2024,https://link.springer.com/chapter/10.1007/978-981-99-4878-9_32,Conference paper
Analysis of ionospheric GPS-TEC on intense geomagnetic storms over the equatorial ionization anomaly region of India during 2015–2020,Astrophysics and Space Science,,,,10.1007/s10509-023-04242-x,GhanshyamKavi Shankar VarshneyAlok Sagar GautamKaran SinghSneha GautamS. P. Singh,2023,https://link.springer.com/article/10.1007/s10509-023-04242-x,Article
Sample preparation conditions for the real-time measurement of W/O emulsions by resonance-enhanced multiphoton ionization time-of-flight mass spectrometry,Analytical Sciences,,,,10.1007/s44211-023-00486-3,Minori MinamiShion NakataTomohiro Uchimura,2024,https://link.springer.com/article/10.1007/s44211-023-00486-3,Article
On the Distribution of N2+ and N2 Bands in Ionization Region of Positive DC Corona Discharge,Proceedings of the 4th International Symposium on Plasma and Energy Conversion,,,,10.1007/978-981-99-1576-7_33,Wanxia ZhangLingzhi XiaHao SunYang ChengYushun LiuHengxin HeShen Chen,2023,https://link.springer.com/chapter/10.1007/978-981-99-1576-7_33,Conference paper
Screening of Medicinal Compounds in Blood by Atmospheric Pressure Laser Plasma Ionization Mass Spectrometry,Journal of Analytical Chemistry,,,,10.1134/S1061934822100082,K. Yu. KravetsS. I. TimakovaA. A. GrechnikovA. S. BorodkovP. K. LaptinskayaV. S. KuzminYa. O. Simanovsky,2022,https://link.springer.com/article/10.1134/S1061934822100082,Article
A steep switching WSe<sub>2</sub> impact ionization field-effect transistor,Nature Communications,,,,10.1038/s41467-022-33770-3,Haeju ChoiJinshu LiTaeho KangChanwoo KangHyeonje SonJongwook JeonEuyheon HwangSungjoo Lee,2022,https://link.springer.com/article/10.1038/s41467-022-33770-3,Article
Detecting the Fine Structure of Ionization Waves of Positive Streamers,Plasma Physics Reports,,,,10.1134/S1063780X22600372,V. A. PanarinV. S. SkakunE. Kh. BakshtE. A. SosninV. S. KuznetsovD. A. Sorokin,2022,https://link.springer.com/article/10.1134/S1063780X22600372,Article
"Using an insulating fiber as the sampling probe and ionization substrate for ambient ionization–mass spectrometric analysis of volatile, semi-volatile, and polar analytes",Analytical and Bioanalytical Chemistry,,,,10.1007/s00216-022-04080-w,Karuppuchamy SelvaprakashYu-Chie Chen,2022,https://link.springer.com/article/10.1007/s00216-022-04080-w,Article
Penetration Profiles of Four Topical Antifungals in  Mycotic  Human Toenails Quantified by Matrix-Assisted Laser Desorption Ionization–Fourier Transform Ion Cyclotron Resonance Imaging,Infectious Diseases and Therapy,,,,10.1007/s40121-024-00978-3,Nicolas Joly-TonettiRaphael LegouffeAurore TomezykClémence GumezMathieu GaudinDavid BonnelMartin Schaller,2024,https://link.springer.com/article/10.1007/s40121-024-00978-3,Article
Analytical Description of the Dynamics of Planar Pulses Propagating in the Mode of Tunnel Ionization,Bulletin of the Russian Academy of Sciences: Physics,,,,10.3103/S1062873822110144,V. A. KhalyapinA. N. Bugay,2022,https://link.springer.com/article/10.3103/S1062873822110144,Article
Investigation of Ionization Processes Before A Strong Shock Wave,Russian Journal of Physical Chemistry B,,,,10.1134/S1990793123050226,M. A. KotovP. V. KozlovK. Yu. OsipenkoG. Ya. GerasimovV. Yu. LevashovN. G. BykovaI. E. Zabelinsky,2023,https://link.springer.com/article/10.1134/S1990793123050226,Article
Formation and Decay of Cluster Particles under Ionization in High-Strength Fields,Protection of Metals and Physical Chemistry of Surfaces,,,,10.1134/S2070205122060144,I. S. PytskiiE. S. KuznetsovaA. K. Buryak,2022,https://link.springer.com/article/10.1134/S2070205122060144,Article
Application of infrared matrix-assisted laser desorption electrospray ionization mass spectrometry for morphine imaging in brain tissue,Analytical and Bioanalytical Chemistry,,,,10.1007/s00216-023-04861-x,Yury DesyaterikJoseph N. MwangiMaryPeace McRaeAustin M. JonesAngela D. M. KashubaElias P. Rosen,2023,https://link.springer.com/article/10.1007/s00216-023-04861-x,Article
Ionization-induced annealing of defects in 3C–SiC: Ion channeling and positron annihilation spectroscopy investigations,Journal of Materials Research,,,,10.1557/s43578-023-00894-1,N. SreelakshmiG. R. UmapathyS. AbhayaC. DavidS. OjhaS. Amirthapandian,2023,https://link.springer.com/article/10.1557/s43578-023-00894-1,Article
Evaluating the “wrong-way-round” electrospray ionization of antiretroviral drugs for improved detection sensitivity,Analytical and Bioanalytical Chemistry,,,,10.1007/s00216-022-04499-1,Pieter VenterRianita van Onselen,2023,https://link.springer.com/article/10.1007/s00216-022-04499-1,Article
Runaway Electrons at the Formation of a Positive Ionization Wave in Nitrogen and Air,JETP Letters,,,,10.1134/S0021364022601580,D. V. BeloplotovV. F. TarasenkoD. A. Sorokin,2022,https://link.springer.com/article/10.1134/S0021364022601580,Article
Measurements of the ionization efficiency of protons in methane,The European Physical Journal C,,,,10.1140/epjc/s10052-022-11063-9,L. BaloghC. BeaufortA. BrossardJ.-F. CaronM. ChapellierJ.-M. CoquillatE. C. CorcoranS. CrawfordA. Dastgheibi-FardY. DengK. DeringD. DurnfordC. GarrahG. GerbierI. GiomatarisG. GirouxP. GorelM. GrosP. GrosO. GuillaudinE. W. HoppeI. KatsioulasF. KellyP. KnightsS. LangrockP. LautridouI. ManthosR. D. MartinJ. MatthewsJ.-P. MolsJ.-F. MurazT. NeepK. NikolopoulosP. O’BrienM.-C. PiroD. SantosG. SavvidisI. SavvidisF. A. Vazquez de Sola FernandezM. VidalR. WardM. Zampaolo,2022,https://link.springer.com/article/10.1140/epjc/s10052-022-11063-9,Article
Air ionization in self-neutralizing air-breathing plasma thruster,Journal of Electric Propulsion,,,,10.1007/s44205-022-00022-x,Anmol TaplooLi LinMichael Keidar,2022,https://link.springer.com/article/10.1007/s44205-022-00022-x,Article
The role of collisional ionization in heavy ion acceleration by high intensity laser pulses,Scientific Reports,,,,10.1038/s41598-022-23148-2,M. AfshariS. MorrisL. D. GeuligZ. M. ChitgarP. GibbonP. G. ThirolfJ. Schreiber,2022,https://link.springer.com/article/10.1038/s41598-022-23148-2,Article
Radiation- Field-Driven Ionization in Laser-Assisted Slow Atomic Collisions,Relativistic Effects in Interatomic Ionization Processes and Formation of Antimatter Ions in Interatomic Attachment Reactions,,,,10.1007/978-3-658-43891-3_3,Andreas Jacob,2024,https://link.springer.com/chapter/10.1007/978-3-658-43891-3_3,Chapter
User-friendly platform for analysis of high mass intact proteins and glycopeptides by laser desorption/ionization-mass spectrometry based on copper oxide particles,Analytical and Bioanalytical Chemistry,,,,10.1007/s00216-023-05072-0,Valeria SpringerYuye ZhouÁngela Y. AguileraÅsa Emmer,2023,https://link.springer.com/article/10.1007/s00216-023-05072-0,Article
Interference patterns in ionization of Kramers–Henneberger atom,Scientific Reports,,,,10.1038/s41598-022-21549-x,I. A. IvanovA. S. KheifetsKyung Taec Kim,2022,https://link.springer.com/article/10.1038/s41598-022-21549-x,Article
"Design, Calibration Test, and Quality Control of Space Total Ionization Dose Monitoring System","Signal and Information Processing, Networking and Computers",,,,10.1007/978-981-96-4967-9_3,Zhihua HaoRu WangChen ChenSuran Qin,2025,https://link.springer.com/chapter/10.1007/978-981-96-4967-9_3,Conference paper
Penetration Profile of Terbinafine Compared to Amorolfine in Mycotic Human Toenails Quantified by Matrix-Assisted Laser Desorption Ionization–Fourier Transform Ion Cyclotron Resonance Imaging,Infectious Diseases and Therapy,,,,10.1007/s40121-024-00979-2,Nicolas Joly-TonettiRaphael LegouffeAurore TomezykClémence GumezMathieu GaudinDavid BonnelMartin Schaller,2024,https://link.springer.com/article/10.1007/s40121-024-00979-2,Article
Traceability tagging of volatile organic compound sources and their contributions to ozone formation in Suzhou using vehicle-based portable single-photon ionization mass spectrometry,Environmental Sciences Europe,,,,10.1186/s12302-024-00872-2,Nazifi Sani ShuaibuChenghua QinFengjian ChuBalarabe B. IsmailAmmar Muhammad IbrahimMusbahu Garba IndabawaS. A. A. AbdalmohammedGaosheng ZhaoXiaozhi Wang,2024,https://link.springer.com/article/10.1186/s12302-024-00872-2,Article
Investigation of the atomic structure of curium and determination of its first ionization potential,The European Physical Journal D,,,,10.1140/epjd/s10053-022-00510-7,Nina KneipFelix WeberMagdalena A. KajaChristoph E. DüllmannChristoph MokrySebastian RaederJörg RunkeDominik StuderNorbert TrautmannKlaus Wendt,2022,https://link.springer.com/article/10.1140/epjd/s10053-022-00510-7,Article
Ionization of Helium Atoms by Triply <b>Charged</b> Metal Atoms during Laser Ablation of Metals in Superfluid Helium,High Energy Chemistry,,,,10.1134/S0018143923020066,R. E. BoltnevA. V. KarabulinI. N. KrushinskayaA. A. PelmenevV. I. Matyushenko,2023,https://link.springer.com/article/10.1134/S0018143923020066,Article
Dispersive features of electrostatic waves in bounded quantum plasma under the effect of ionization,Journal of Astrophysics and Astronomy,,,,10.1007/s12036-022-09857-0,AshishSukhmander Singh,2022,https://link.springer.com/article/10.1007/s12036-022-09857-0,Article
"Matrix-Assisted Laser Desorption/Ionization Mass Spectrometry with Re-Engineered 2, a 5-Dihydroxypheny Acid Derivative",Advanced Materials for Multidisciplinary Applications,,,,10.1007/978-3-031-39404-1_12,Sajid BashirM. GomezK. A. BeranJ. L. LiuP. J. Derrick,2024,https://link.springer.com/chapter/10.1007/978-3-031-39404-1_12,Chapter
Estimation of Characterized Ionization Rates During Geomagnetic Disturbances with Kp = 4 Based on Balloon Observations,Problems of Geocosmos—2022,,,,10.1007/978-3-031-40728-4_29,Irina A. MironovaGalina A. Bazilevskaya,2023,https://link.springer.com/chapter/10.1007/978-3-031-40728-4_29,Conference paper
How effective are ionization state-based QSPKR models at predicting pharmacokinetic parameters in humans?,Molecular Diversity,,,,10.1007/s11030-022-10520-7,Anish GomatamBlessy JosephPoonam AdvaniMushtaque ShaikhKrishna IyerEvans Coutinho,2022,https://link.springer.com/article/10.1007/s11030-022-10520-7,Article
Analysis of polyisoprene oligomers via in situ silver nanoparticle formation on thin-layer chromatography plate using matrix-assisted laser-induced desorption/ionization mass spectrometry,Analytical Sciences,,,,10.1007/s44211-023-00420-7,Ryota IrifuneTakanao IshikawaShinya KitagawaYoshinori IiguniHajime Ohtani,2023,https://link.springer.com/article/10.1007/s44211-023-00420-7,Article
Ambient Mass Spectrometry Imaging by Water-Assisted Laser Desorption/Ionization for Ex Vivo and in Vivo Applications,Imaging Mass Spectrometry,,,,10.1007/978-1-0716-3319-9_8,Nina OgrincPaul ChaillouAlexandre KruszewskiCristian DuriezMichel SalzetIsabelle Fournier,2023,https://link.springer.com/chapter/10.1007/978-1-0716-3319-9_8,Protocol
Electron emission in ionization of He by the impact of dressed and bare ions,Indian Journal of Physics,,,,10.1007/s12648-024-03141-3,D. JanaM. MondalB. MandalM. Purkait,2024,https://link.springer.com/article/10.1007/s12648-024-03141-3,Article
"Non vertical ionization-dissociation model for strong IR induced dissociation dynamics of <span class=""mathjax-tex"">\({{D}_{2}}O^{2+}\)</span>",Scientific Reports,,,,10.1038/s41598-024-83209-6,Jun WangShu Ning GaoAihua LiuLanhai HeXi Zhao,2025,https://link.springer.com/article/10.1038/s41598-024-83209-6,Article
Excitation and Ionization of a Particle in a One-Dimensional Potential Well of Zero Radius by an Extremely Short Light Pulse,Optics and Spectroscopy,,,,10.1134/S0030400X23030037,R. M. ArkhipovM. V. ArkhipovA. V. PakhomovN. N. Rosanov,2023,https://link.springer.com/article/10.1134/S0030400X23030037,Article
Perspectives of a single-anode cylindrical chamber operating in ionization mode and high gas pressure,The European Physical Journal C,,,,10.1140/epjc/s10052-024-12864-w,R. BouetJ. BustoV. CecchiniP. CharpentierM. ChapellierA. Dastgheibi-FardF. DruilloleC. JolletP. HellmuthM. GrosP. LautridouA. MeregagliaX. F. NavickF. PiquemalM. RocheB. Thomas,2024,https://link.springer.com/article/10.1140/epjc/s10052-024-12864-w,Article
"Ionization Loss Simulation in Gaps of Fast Neutron Detector Based on <span class=""mathjax-tex"">\({}^{{10}}\)</span>B Layer and Gaseous Chamber",Physics of Atomic Nuclei,,,,10.1134/S1063778823050344,S. I. Potashev,2023,https://link.springer.com/article/10.1134/S1063778823050344,Article
Analytical Modelling of Dopingless (DL) Impact Ionization MOSFET (IMOS),Silicon,,,,10.1007/s12633-022-01882-6,Mainak MukherjeeSourav GuhaPapiya DebnathAngsuman SarkarManash Chanda,2022,https://link.springer.com/article/10.1007/s12633-022-01882-6,Article
Stream instabilities in optical-field ionization of a monatomic dilute neutral gas in fully relativistic regime,Scientific Reports,,,,10.1038/s41598-022-26815-6,M. Ghorbanalilu,2023,https://link.springer.com/article/10.1038/s41598-022-26815-6,Article
Resonance-Enhanced Multiphoton Ionization of Molecular Oxygen at the 222 nm KrCl Laser Wavelength,Journal of Russian Laser Research,,,,10.1007/s10946-022-10075-w,A. V. ShutovE. V. IonushaiteA. D. VorontsovaN. N. UstinovskiiI. V. SmetaninG. E. MetreveliV. D. Zvorykin,2022,https://link.springer.com/article/10.1007/s10946-022-10075-w,Article
"<span class=""mathjax-tex"">\(\hbox {H}_2\)</span>-roaming dynamics in the formation of <span class=""mathjax-tex"">\(\hbox {H}_{3}^{+}\)</span> following two-photon double ionization of ethanol and aminoethanol",Scientific Reports,,,,10.1038/s41598-024-84531-9,Aaron NgaiSebastian HartwegJakob D. AsmussenBjörn BastianMatteo BonanomiCarlo CallegariMiltcho DanailovMichele di FraiaRaimund FeifelSarang Dev GaneshamandiramSivarama KrishnanAaron LaForgeFriedemann LandmesserLtaief Ben LtaiefMoritz MichelbachNitish PalOksana PlekanNicolas RendlerLorenzo RaimondiFabian RichterAudrey ScognamiglioTobias SixtRichard J. SquibbKatrin DulitzFrank StienkemeierMarcel Mudrich,2025,https://link.springer.com/article/10.1038/s41598-024-84531-9,Article
Electron impact partial ionization cross sections of 1-butanol,The European Physical Journal D,,,,10.1140/epjd/s10053-022-00425-3,Kanupriya GoswamiMeetu LuthraAjay Kumar AroraAnand BharadvajaKasturi Lal Baluja,2022,https://link.springer.com/article/10.1140/epjd/s10053-022-00425-3,Article
Spatial distribution of metabolites in processing <i>Ziziphi Spinosae Semen</i> as revealed by matrix-assisted laser desorption/ionization mass spectrometry imaging,Scientific Reports,,,,10.1038/s41598-024-61500-w,Donglai MaMengwei ZhaoHaochuan GuoLili WangYage LiShinong YuanYuping YanYuguang ZhengXian GuYongxing SongXiaowei HanHuigai Sun,2024,https://link.springer.com/article/10.1038/s41598-024-61500-w,Article
Influence of the phase of the electromagnetic field on the processes of charge transfer and ionization in laser-assisted collisions of protons with hydrogen atoms,The European Physical Journal D,,,,10.1140/epjd/s10053-023-00685-7,Dmitry A. KrapivinDmitry A. Telnov,2023,https://link.springer.com/article/10.1140/epjd/s10053-023-00685-7,Article
Joint probability calculation of the lateral velocity distribution in strong field ionization process,Scientific Reports,,,,10.1038/s41598-022-24168-8,I. A. IvanovKyung Taec Kim,2022,https://link.springer.com/article/10.1038/s41598-022-24168-8,Article
Strong-field ionization of diatomic molecules: quantum interferences and a semi-classical model,Optical and Quantum Electronics,,,,10.1007/s11082-022-03895-2,Dino HabibovićAzra Gazibegović-BusuladžićMustafa BusuladžićDejan B. Milošević,2022,https://link.springer.com/article/10.1007/s11082-022-03895-2,Article
Mass spectrometry using electrospray ionization,Nature Reviews Methods Primers,,,,10.1038/s43586-023-00219-w,,2023,https://link.springer.com/article/10.1038/s43586-023-00219-w,Article
