Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Identification of multi-source hydrocarbon genesis: a case study of Baijiahai Uplift, Junggar Basin, China",Arabian Journal of Geosciences,,,,10.1007/s12517-022-09478-5,Hao WuJungang Lu,2022,https://link.springer.com/article/10.1007/s12517-022-09478-5,Article
Recent Advances In Shale Characterization Based on Laboratory Geochemistry and Geomechanics Techniques,SpringerBriefs in Petroleum Geoscience & Engineering,,,,9783032039606,Chinmay SethiDavid A. WoodBodhisatwa HazraMehdi Ostadhassan,2025,https://link.springer.com/book/9783032039613,Book
Production and utilization of hydrogen enriched fifth generation biofuel in LTC engines with reformed EGR,Scientific Reports,,,,10.1038/s41598-025-08259-w,Krishnamoorthy RamalingamMohd. Zulkifly AbdullahP. V. ElumalaiM. Venkateswar ReddyYan YafangS. PrabhakarK. Kamakshi Priya,2025,https://link.springer.com/article/10.1038/s41598-025-08259-w,Article
The effect of chemical dispersant of the third generation (Finasol OSR 62) on the microbial biodegradation process of Zarzaitine oil in water treatment,Applied Water Science,,,,10.1007/s13201-022-01803-3,Soumaya ElarbaouiLatifa SmiiZahrah AlhaliliMoêz Smiri,2022,https://link.springer.com/article/10.1007/s13201-022-01803-3,Article
Size impact of cerium oxide nanoparticles (CeO<sub>2</sub>) on ternary fuel blend using third-generation biodiesel in VCR diesel engine,Journal of Thermal Analysis and Calorimetry,,,,10.1007/s10973-024-12958-3,Nikunj UpadhyayRandip Kumar DasSubrata Kumar Ghosh,2024,https://link.springer.com/article/10.1007/s10973-024-12958-3,Article
Hydrocarbon generation from lacustrine shales with retained oil during thermal maturation,Petroleum Science,,,,10.1007/s12182-020-00487-1,Xin-He ShaoXiong-Qi PangMao-Wen LiZhi-Ming LiYi Zhao,2020,https://link.springer.com/article/10.1007/s12182-020-00487-1,Article
Source rock potential of coals of Lower Himalayan Gondwana coals in North East (NE) India,Geosciences Journal,,,,10.1007/s12303-025-00056-x,Manuranjan KonwarDhrubajyoti NeogDiganta BhuyanBadikar Ananda Ganapati,2025,https://link.springer.com/article/10.1007/s12303-025-00056-x,Article
Seismic Characteristics and Hydrocarbon Accumulation Associated with Mud Diapir Structures in a Superimposed Basin in the Southern South China Sea Margin,Journal of Ocean University of China,,,,10.1007/s11802-022-5098-8,Xing QianLi ZhangShiguo WuZhongyu SunZhenyu LeiShuaibing Luo,2022,https://link.springer.com/article/10.1007/s11802-022-5098-8,Article
Biostimulation of Microbes for Enhanced Oil Removal from Petroleum Hydrocarbon-Contaminated Soils: A Zero Waste Remediation Approach,Zero Waste Management Technologies,,,,10.1007/978-3-031-57275-3_16,J. A. RuleyB. M. Tomor,2024,https://link.springer.com/chapter/10.1007/978-3-031-57275-3_16,Chapter
"A comprehensive review on bio-electrochemical systems for wastewater treatment: process, electricity generation and future aspect","Environment, Development and Sustainability",,,,10.1007/s10668-024-05866-x,Meena ChoudharyPalindhi VermaSanak Ray,2024,https://link.springer.com/article/10.1007/s10668-024-05866-x,Article
"Mineralogy, Organic Richness and Macerated Microbial Studies of the Rohtasgarh Shales in the Vindhyan Basin, India: Implications for Gas Generation Potential",Journal of the Geological Society of India,,,,10.1007/s12594-022-2015-0,Uday BhanAnnapurna BoruahDeepak Sing MauryaS. K. RaiLalit GoswamiVeeru Kant Singh,2022,https://link.springer.com/article/10.1007/s12594-022-2015-0,Article
"Innovation in assessment of the geothermal energy potential of abandoned hydrocarbon wells in the southern and southeastern foreground of the Bükk Mountains, northeast Hungary",Hydrogeology Journal,,,,10.1007/s10040-022-02560-y,Péter SzűcsEndre TuraiViktor MádaiPéter VassRita MiklósBalázs ZákányiCsaba IlyésZsombor FeketeRoland KilikFerenc MóriczGábor NyiriMarcell SzilvásiNorbert Péter Szabó,2022,https://link.springer.com/article/10.1007/s10040-022-02560-y,Article
RETRACTED ARTICLE: Generation of long-chain fatty acids by hydrogen-driven bicarbonate reduction in ancient alkaline hydrothermal vents,Communications Earth & Environment,,,,10.1038/s43247-023-01196-4,Graham PurvisLidija ŠillerArchie CrosskeyJupiter VincentCorinne WillsJake SheriffCijo XavierJon Telling,2024,https://link.springer.com/article/10.1038/s43247-023-01196-4,Article
Sustainable Power Generation and Application in Energy-Efficient Buildings,Sustainable Energy Technologies and Low Carbon Buildings,,,,10.1007/978-3-031-78853-6_3,Saffa RiffatMardiana Idayu AhmadAliff Shakir,2025,https://link.springer.com/chapter/10.1007/978-3-031-78853-6_3,Chapter
VEGF-B targeting by aryl hydrocarbon receptor mediates the migration and invasion of choriocarcinoma stem-like cells,Cancer Cell International,,,,10.1186/s12935-022-02641-8,Qianxia TanJingting CaiJingping PengCui HuChenChun WuHuining Liu,2022,https://link.springer.com/article/10.1186/s12935-022-02641-8,Article
Soil Treatment Towards Stress-Tolerant Bioremediation Strategy for Petroleum Hydrocarbon-Contaminated Soils in Cold Climates Using Zeolite as a Remediation Agent: A Preliminary Study,Proceedings of the Canadian Society of Civil Engineering Annual Conference 2021,,,,10.1007/978-981-19-1061-6_8,Tasnim NayeemaAslan Hwanhwi LeeDarshdeep SinghLuVerne HoggWonjae Chang,2023,https://link.springer.com/chapter/10.1007/978-981-19-1061-6_8,Conference paper
Microglial aryl hydrocarbon receptor enhances phagocytic function via SYK and promotes remyelination in the cuprizone mouse model of demyelination,Journal of Neuroinflammation,,,,10.1186/s12974-023-02764-3,Yumeng WangJingxian SunKeying ZhuDanjie WangXiaoqiang ZhaoHongyu ZhangShuai WuYanqing WangJun Wang,2023,https://link.springer.com/article/10.1186/s12974-023-02764-3,Article
"Deformation mechanism and hydrocarbon significance of Eocene organic-rich fine-grained soft sediments in the Leijia Region, Liaohe Depression",Frontiers of Earth Science,,,,10.1007/s11707-022-1065-3,Yijie WenJianguo ZhangShu TaoChenyu Cai,2023,https://link.springer.com/article/10.1007/s11707-022-1065-3,Article
Zero Waste Initiatives in Industrial Hydrocarbons and Waste Management,Environmental Hydrocarbon Pollution and Zero Waste Approach Towards a Sustainable Waste Management,,,,10.1007/978-3-031-81615-4_6,Koteswara Reddy GSai Sree Thanay AllamAmel GacemGeya GovindPraveen TummalacharlaGnanasekaran RamakrishnanKrishna Kumar YadavHarjeet NathDeo Karan RamAlok Prasad Das,2025,https://link.springer.com/chapter/10.1007/978-3-031-81615-4_6,Chapter
"Microscopic Occurrence Mechanism of Shale Oil in Saline Lacustrine Shale: Insights from NMR and Micro-CT Combined with Saturated Oil, Centrifuged and Solvent Extraction Experiments",Natural Resources Research,,,,10.1007/s11053-025-10486-x,Xiaobiao HeQun LuoXin LiZhenxue JiangChenggang LiangZhaoxuan QiuYingyan LiYuan Deng,2025,https://link.springer.com/article/10.1007/s11053-025-10486-x,Article
Effect of silicones and polymers on the wetting and foaming properties of anionic and nonionic hydrocarbon surfactants,Environmental Science and Pollution Research,,,,10.1007/s11356-022-21517-y,Qingguo WangLina TuoGang ZhouYuanyuan ZhangXu GengFasong ZhangYonghe Li,2022,https://link.springer.com/article/10.1007/s11356-022-21517-y,Article
Identification of sweet spots in shale-type and siltstone-type “shale oil systems”: A case study of the Chang 7 Member in Ordos Basin,Science China Earth Sciences,,,,10.1007/s11430-022-1042-x,Songqi PanQiulei GuoCaineng ZouZhenhua JingMing YuanYing HeHe ZhengYing MuZhi YangShixiang LiXinping ZhouSongtao WuHanlin LiuFeng YangYuanjia Han,2023,https://link.springer.com/article/10.1007/s11430-022-1042-x,Article
"Reservoir characterization of Yolde Formation, Kolmani Field, Gongola Basin, Nigeria using pressure, temperature, PVT, and well log data",Scientific Reports,,,,10.1038/s41598-025-94592-z,Chekwube Nnamdi DidiOlawale Olakunle OsinowoOkey Eliseus Akpunonu,2025,https://link.springer.com/article/10.1038/s41598-025-94592-z,Article
Analysis and Generation of Rough-Surfaced Fractures with Variable Aperture Based on Self-Affine Methods Using Surface Scan Measurements,Rock Mechanics and Rock Engineering,,,,10.1007/s00603-024-04381-9,Brandon StockAndrew Frampton,2025,https://link.springer.com/article/10.1007/s00603-024-04381-9,Article
Energy generation from waste packaging plastic via thermo-catalytic pyrolysis using catalysts produced from spent aluminum hydroxide nanoparticles,Clean Technologies and Environmental Policy,,,,10.1007/s10098-023-02644-7,Navneeta LalShubhi GuptaHemant GoyalPrasenjit Mondal,2023,https://link.springer.com/article/10.1007/s10098-023-02644-7,Article
"Improving Hydrocarbon Prospect Evaluation at Badr El Din-3 and Badr El Din-15 Oil Fields by Integrating 3D Structural Modeling and Petrophysical Analysis for Abu-Gharadig Basin, North of Western Desert, Egypt",Arabian Journal for Science and Engineering,,,,10.1007/s13369-022-07038-3,Mohamed A. TahaTharwat H. AbdelhafeezSherif M. El-hadyAhmed Z. NoohWaheed H. Mohamed,2022,https://link.springer.com/article/10.1007/s13369-022-07038-3,Article
Geochemistry of Cold Hydrocarbon Seeps: An Overview,Ancient Hydrocarbon Seeps,,,,10.1007/978-3-031-05623-9_1,J. Kirk CochranNeil H. LandmanMichał JakubowiczJamie BrezinaJone NaujokaityteAna RashkovaMatthew P. GarbNeal L. Larson,2022,https://link.springer.com/chapter/10.1007/978-3-031-05623-9_1,Chapter
Aryl hydrocarbon receptor activation drives polymorphonuclear myeloid-derived suppressor cell response and efficiently attenuates experimental Sjögren’s syndrome,Cellular & Molecular Immunology,,,,10.1038/s41423-022-00943-5,Yanxia WeiNa PengChong DengFutao ZhaoJie TianYuan TangSulan YuYacun ChenYu XueFan XiaoYingbo ZhouXiaomei LiHejian ZouKe RuiXiang LinLiwei Lu,2022,https://link.springer.com/article/10.1038/s41423-022-00943-5,Article
Resource-Efficient Use of Hydrocarbon Raw Materials as a Factor in the Transition to a “Green” Economy,Networked Control Systems for Connected and Automated Vehicles,,,,10.1007/978-3-031-11051-1_99,Oleg Andreev,2023,https://link.springer.com/chapter/10.1007/978-3-031-11051-1_99,Conference paper
Supercritical thermophysical properties prediction of multi-component hydrocarbon fuels based on artificial neural network models,Science China Technological Sciences,,,,10.1007/s11431-021-1931-9,ZhenYang MingHaiFeng LiuQianLong WangZongYu YueYanQing CuiMingSheng WenMingFa Yao,2021,https://link.springer.com/article/10.1007/s11431-021-1931-9,Article
"Structure, Sedimentary Patterns and Reservoir Formation Model of Fuyu Oil Layer in Qijia-Gulong Area of the Northern Songliao Basin",Proceedings of the International Field Exploration and Development Conference 2024,,,,10.1007/978-981-96-2706-6_7,Yu CaiYue BaiXiao-Shan JiJun- Nian ChenChang OuYan-Ping HouFang- Ju ChenQiang ZhengJie LiJun-Wen LiQing LiangZhi -Yu Xu,2025,https://link.springer.com/chapter/10.1007/978-981-96-2706-6_7,Conference paper
"Hydrocarbon source rocks in Kazhdumi and Pabdeh formations—a quick outlook in Gachsaran oilfield, SW Iran",Journal of Petroleum Exploration and Production Technology,,,,10.1007/s13202-021-01413-w,Majid Safaei-FaroujiMohammadreza KamaliMohammad Hail Hakimi,2021,https://link.springer.com/article/10.1007/s13202-021-01413-w,Article
"Hydrocarbon Biomarkers in Elucidating Source Organic Matter and Palaeodepositional Environment: A Case Study from Cambay Basin, India",Applications of Palynology in Stratigraphy and Climate Studies,,,,10.1007/978-3-031-51877-5_11,Sumit KumarDeepti NiyoliaSuryendu Dutta,2024,https://link.springer.com/chapter/10.1007/978-3-031-51877-5_11,Chapter
Digital holographic study of corona wind-assisted evaporation of hydrocarbon from a microliter well,Applied Physics B,,,,10.1007/s00340-022-07846-3,Digvijay ShuklaBal Krishan MishraPradipta Kumar Panigrahi,2022,https://link.springer.com/article/10.1007/s00340-022-07846-3,Article
"Richness, types, and thermal maturation of organic matter of Jurassic to Eocene rocks of the offshore Coastal Basin, Tanzania",Journal of Sedimentary Environments,,,,10.1007/s43217-024-00204-7,Rachel A. Sabuni,2024,https://link.springer.com/article/10.1007/s43217-024-00204-7,Article
Tracking hydrothermal infiltration within light oil reservoirs using organic geochemical proxies in the Shunbei area of Tarim Basin in China,Scientific Reports,,,,10.1038/s41598-025-85485-2,Jian GaoShaojie LiHuan LiZicheng CaoHuili LiFeng GengJun HanCheng Huang,2025,https://link.springer.com/article/10.1038/s41598-025-85485-2,Article
A bioprocess engineering approach for the production of hydrocarbons and fatty acids from green microalga under high cobalt concentration as the feedstock of high-grade biofuels,Biotechnology for Biofuels and Bioproducts,,,,10.1186/s13068-024-02512-6,Alok PatelChloe RantzosEleni KrikigianniUlrika RovaPaul ChristakopoulosLeonidas Matsakas,2024,https://link.springer.com/article/10.1186/s13068-024-02512-6,Article
Sum Frequency Generation (SFG) Spectroscopy,Springer Handbook of Advanced Catalyst Characterization,,,,10.1007/978-3-031-07125-6_10,Verena PramhaasGünther Rupprechter,2023,https://link.springer.com/chapter/10.1007/978-3-031-07125-6_10,Chapter
Petroleum Geology,,,,,9789819670857,Hua LiuYoulu Jiang,2025,https://link.springer.com/book/9789819670864,Textbook
A Comprehensive Review on Handling of Plastic Waste For Energy Generation—Current Status and Future Challenges,"Water, Air, & Soil Pollution",,,,10.1007/s11270-023-06784-w,Abdul Sattar JatoiJawad AhmedNabisab Mujawar MubarakMuhammad Shuaib ShaikhSandeep KumarMuhammad Ismail AhmedRama Rao Karri,2023,https://link.springer.com/article/10.1007/s11270-023-06784-w,Article
Effect of sensitive group-fractions on the generation of volatile products during fast thermal upgrading of Buton oil sand bitumen,Journal of Thermal Analysis and Calorimetry,,,,10.1007/s10973-024-13355-6,Junhui HaoJunrui CaoZheng GongShuaihui Li,2024,https://link.springer.com/article/10.1007/s10973-024-13355-6,Article
Lithology identification method combining attribute generation group and generative adversarial network,Earth Science Informatics,,,,10.1007/s12145-025-01849-2,Fengda ZhaoHongjin LvZhuoyi ZhaoXianshan LiMiaomiao Liu,2025,https://link.springer.com/article/10.1007/s12145-025-01849-2,Article
"Insight into the physiological and pathological roles of the aryl hydrocarbon receptor pathway in glucose homeostasis, insulin resistance, and diabetes development",Cellular & Molecular Biology Letters,,,,10.1186/s11658-022-00397-7,Tahseen S. SayedZaid H. MaayahHeba A. ZeidanAbdelali AgouniHesham M. Korashy,2022,https://link.springer.com/article/10.1186/s11658-022-00397-7,Article
Bacillus Species and Their Invaluable Roles in Petroleum Hydrocarbon Bioremediation,Bacilli in Agrobiotechnology,,,,10.1007/978-3-030-85465-2_5,Cindy BaburamAlfred MitemaTsepo TsekoaNaser Aliye Feto,2022,https://link.springer.com/chapter/10.1007/978-3-030-85465-2_5,Chapter
Level of thermal maturity estimation in unconventional reservoirs using interval inversion and simulating annealing method,Acta Geophysica,,,,10.1007/s11600-024-01413-4,Rafael Valadez VergaraNorbert Péter Szabó,2024,https://link.springer.com/article/10.1007/s11600-024-01413-4,Article
"Alkynylcarbenes: generation, properties, and application in organic synthesis",Russian Chemical Bulletin,,,,10.1007/s11172-024-4648-1,V. D. GvozdevK. N. ShavrinM. P. Egorov,2024,https://link.springer.com/article/10.1007/s11172-024-4648-1,Article
Ethane-oxidising archaea couple CO<sub>2</sub> generation to F<sub>420</sub> reduction,Nature Communications,,,,10.1038/s41467-024-53338-7,Olivier N. LemaireGunter WegenerTristan Wagner,2024,https://link.springer.com/article/10.1038/s41467-024-53338-7,Article
Systematic underestimation of polycyclic aromatic hydrocarbon aqueous concentrations in rivers,Environmental Science and Pollution Research,,,,10.1007/s11356-024-33787-9,Ottavia ZoboliNikolaus WeberKatharina BraunJörg KrampeMatthias Zessner,2024,https://link.springer.com/article/10.1007/s11356-024-33787-9,Article
Hydrocarbon Emissions from Spark-Ignition Engines,Modelling Diesel Combustion,,,,10.1007/978-981-16-6742-8_12,P. A. LakshminarayananYogesh V. Aghav,2022,https://link.springer.com/chapter/10.1007/978-981-16-6742-8_12,Chapter
Organic-rich formation and hydrocarbon enrichment of lacustrine shale strata: A case study of Chang 7 Member,Science China Earth Sciences,,,,10.1007/s11430-021-9819-y,Quanyou LiuPeng LiZhijun JinYuewu SunGuang HuDongya ZhuZhenkai HuangXinping LiangRui ZhangJiayi Liu,2021,https://link.springer.com/article/10.1007/s11430-021-9819-y,Article
The Source of Thermophilic Bacteria in Lake Baikal Cold Sediments—Coastal Hydrotherms or Deep Fluids?,Microbiology,,,,10.1134/S0026261723604189,O. N. PavlovaS. M. ChernitsynaS. V. BukinA. V. LomakinaO. V. ShubenkovaD. K. SmirnovaT. I. Zemskaya,2024,https://link.springer.com/article/10.1134/S0026261723604189,Article
Rapid microbial methanogenesis during CO<sub>2</sub> storage in hydrocarbon reservoirs,Nature,,,,10.1038/s41586-021-04153-3,R. L. TyneP. H. BarryM. LawsonD. J. ByrneO. WarrH. XieD. J. HillegondsM. FormoloZ. M. SummersB. SkinnerJ. M. EilerC. J. Ballentine,2021,https://link.springer.com/article/10.1038/s41586-021-04153-3,Article
A crystalline radical cation derived from Thiele’s hydrocarbon with redox range beyond 1 V,Nature Communications,,,,10.1038/s41467-021-27104-y,Ying Kai LohPetra VaskoCaitilín McManusAndreas HeilmannWilliam K. MyersSimon Aldridge,2021,https://link.springer.com/article/10.1038/s41467-021-27104-y,Article
Experimental Data on Organic Matter Maturation in a Sample of Bazhenov Shale Formation (Western Siberia),Moscow University Geology Bulletin,,,,10.3103/S0145875223060157,G. G. SavostinA. G. KalmykovD. A. IvanovaG. A. Kalmykov,2023,https://link.springer.com/article/10.3103/S0145875223060157,Article
"3D Static Modeling and CO<sub>2</sub> Static Storage Estimation of the Hydrocarbon-Depleted Charis Reservoir, Bredasdorp Basin, South Africa",Natural Resources Research,,,,10.1007/s11053-023-10180-w,Blessing Ayotomiwa AfolayanEric MackayMimonitu Opuwari,2023,https://link.springer.com/article/10.1007/s11053-023-10180-w,Article
Interaction of the naphthalene-induced catalysis and leaching of magnetite: insights on acid fracturing for oil and gas recovery efficiency,Journal of Petroleum Exploration and Production Technology,,,,10.1007/s13202-025-02031-6,Jonatã Barbosa TeixeiraDaniel de Lima SilvaÂngela Leão AndradeJosé Domingos FabrisGabriella FazioMariane CandidoDaniel Ribeiro FrancoSilvia Lorena Bejarano BermudezAndré Vicente AlvesLuiz Carlos BertolinoRubens Lucas de Freitas FilhoGuilherme Jorge Brigolini SilvaRodrigo S. CorrêaAdilson Candido da SilvaRicardo Ivan Ferreira Trindade,2025,https://link.springer.com/article/10.1007/s13202-025-02031-6,Article
"Siliceous-rich mudstone lithofacies as shale oil and gas potential: a case study of the Early Cretaceous Sembar Shale Formation in the southern Indus Basin, Pakistan",Journal of Sedimentary Environments,,,,10.1007/s43217-025-00255-4,Waqas NaseemIrfan Ullah JanMohammed Hail HakimiKhairul Azlan MustaphaAref LashinMaria RafiqueAfikah RahimNaira M. Lotfy,2025,https://link.springer.com/article/10.1007/s43217-025-00255-4,Article
"The role of global collaboration in environmental technology development, natural resources, and marine energy generation technologies toward carbon neutrality in knowledge-based economies",Environmental Science and Pollution Research,,,,10.1007/s11356-023-27728-1,Wei FanFaig AghabalayevManzoor Ahmad,2023,https://link.springer.com/article/10.1007/s11356-023-27728-1,Article
Potential Technologies for Advanced Generation Biofuels from Waste Biomass,Agroindustrial Waste for Green Fuel Application,,,,10.1007/978-981-19-6230-1_5,Pardeep KaurDiksha SinglaMonica Sachdeva TaggarLoveleen Kaur Sarao,2023,https://link.springer.com/chapter/10.1007/978-981-19-6230-1_5,Chapter
Non-syntrophic methanogenic hydrocarbon degradation by an archaeal species,Nature,,,,10.1038/s41586-021-04235-2,Zhuo ZhouCui-jing ZhangPeng-fei LiuLin FuRafael Laso-PérezLu YangLi-ping BaiJiang LiMin YangJun-zhang LinWei-dong WangGunter WegenerMeng LiLei Cheng,2021,https://link.springer.com/article/10.1038/s41586-021-04235-2,Article
Generation of nanoscopic membrane curvature for membrane trafficking,Nature Reviews Molecular Cell Biology,,,,10.1038/s41580-022-00511-9,Michael M. KozlovJustin W. Taraska,2022,https://link.springer.com/article/10.1038/s41580-022-00511-9,Article
Deep-Buried Large Hydrocarbon Fields Onshore China: Formation and Distribution,,,,,10.1007/978-981-16-2285-4,Suyun HuTongshan Wang,2021,https://link.springer.com/book/10.1007/978-981-16-2285-4,Book
Energetic neutral particle generation by laser using gold nanorod embedded CH foil,The European Physical Journal D,,,,10.1140/epjd/s10053-023-00783-6,Nivedya KrishnanAshok Kumar,2023,https://link.springer.com/article/10.1140/epjd/s10053-023-00783-6,Article
Distributed Power Generation Using a Pilot-Scale Downdraft Gasifier for Rural Application,Challenges and Opportunities of Distributed Renewable Power,,,,10.1007/978-981-97-1406-3_17,Sweta SharmaAyush GargIshita SarkarChanchal Loha,2024,https://link.springer.com/chapter/10.1007/978-981-97-1406-3_17,Chapter
"Generation, properties, and applications of singlet oxygen for wastewater treatment: a review",Environmental Chemistry Letters,,,,10.1007/s10311-024-01798-0,Puthiya Veetil NidheeshGrzegorz BoczkajSoliu O. GaniyuAkeem Adeyemi OladipoKirill FedorovRuiyang XiaoDionysios D. Dionysiou,2024,https://link.springer.com/article/10.1007/s10311-024-01798-0,Article
Mineralogical and Geochemical Characteristics of the Shale and Coal Associated with the Witbank Coalfield for Potential Unconventional Gas Generation in Mpumalanga South Africa,Recent Advances in Environmental Science from the Euro-Mediterranean and Surrounding Regions (4th Edition),,,,10.1007/978-3-031-51904-8_141,George Oluwole AkintolaMoses Olaonipekun OyebanjoJoshua Nosa Edokpayi,2024,https://link.springer.com/chapter/10.1007/978-3-031-51904-8_141,Conference paper
"A comparative petrophysical evaluation of the Abu Roash, Bahariya, and Kharita reservoirs using well-logging data, East El-Fayoum, Egypt",Scientific Reports,,,,10.1038/s41598-024-83332-4,Mohamed Osman EbraheemHamza Ahmed IbrahimAhmed Hosny Senosy,2025,https://link.springer.com/article/10.1038/s41598-024-83332-4,Article
"Application of Kinetics of Source Rocks of Fengcheng Formation (P1f) in Shawan Sag, Junggar Basin",Proceedings of the International Field Exploration and Development Conference 2024,,,,10.1007/978-981-96-2706-6_8,Yan-Xia LiZhi-Qiang LiXiao-Ke WangXiao-Yue YangZe-Wei Xue,2025,https://link.springer.com/chapter/10.1007/978-981-96-2706-6_8,Conference paper
An integrated metagenomic and metabolite profiling study of hydrocarbon biodegradation and corrosion in navy ships,npj Materials Degradation,,,,10.1038/s41529-021-00207-z,Christopher R. MarksKathleen E. DuncanMark A. NannyBrian H. HarrimanRecep AvciAthenia L. OldhamJoseph M. Suflita,2021,https://link.springer.com/article/10.1038/s41529-021-00207-z,Article
"Hydrocarbon distribution along the Soapaga thrust (Eastern Cordillera, Colombia) based on new strategic geochemistry samples",Acta Geochimica,,,,10.1007/s11631-021-00498-8,Eduardo A. RosselloRolando Di Primio,2021,https://link.springer.com/article/10.1007/s11631-021-00498-8,Article
Bioplastics as next-generation eco-friendly materials: a comprehensive review,Clean Technologies and Environmental Policy,,,,10.1007/s10098-025-03214-9,Shubham SharmaGaurav KumarSatish Kumar BhardwajAnjali ChauhanAbhinav RathiJatin KumarKartikey SahilSakshi Vishvamitera,2025,https://link.springer.com/article/10.1007/s10098-025-03214-9,Article
"Geochemistry and organic petrology of the bituminite shales from the Kapurdi mine, Rajasthan of NW India: implications for waxy oil generation potential",Journal of Petroleum Exploration and Production Technology,,,,10.1007/s13202-022-01597-9,Mohammed Hail HakimiAlok KumarAlok K. SinghAref LashinAfikah RahimMikhail A. VarfolomeevNura Abdulmumini YelwaKhairul Azlan Mustapha,2022,https://link.springer.com/article/10.1007/s13202-022-01597-9,Article
Inhibition of calcium-triggered secretion by hydrocarbon-stapled peptides,Nature,,,,10.1038/s41586-022-04543-1,Ying LaiGiorgio FoisJose R. FloresMichael J. TuvimQiangjun ZhouKailu YangJeremy LeitzJohn PetersYunxiang ZhangRichard A. PfuetznerLuis EsquiviesPhilip JonesManfred FrickBurton F. DickeyAxel T. Brunger,2022,https://link.springer.com/article/10.1038/s41586-022-04543-1,Article
Microbial Diversity of Hydrocarbon-Contaminated Soils of the Franz Josef Land Archipelago,Microbiology,,,,10.1134/S0026261721060138,E. M. SemenovaT. L. BabichD. Sh. SokolovaA. S. DobrianskyA. V. KorzunD. R. Kryukov,2021,https://link.springer.com/article/10.1134/S0026261721060138,Article
Paleoenvironment reconstruction and differential OM enrichment mechanism of the Upper Triassic Chang 7 member source rocks in the Ordos Basin,Scientific Reports,,,,10.1038/s41598-025-01851-0,Kezhi SunGuo ChenXiaolei ZhouJiaming YongYaohui XuNing WangJin Dong,2025,https://link.springer.com/article/10.1038/s41598-025-01851-0,Article
A review of the Eastern Niger Rifts tectonostratigraphy and petroleum systems,Arabian Journal of Geosciences,,,,10.1007/s12517-025-12212-6,Ismaila Mahamidou AlfazaziOlawale Olakunle OsinowoMoussa HarounaMoussa Konaté,2025,https://link.springer.com/article/10.1007/s12517-025-12212-6,Article
"Methods to identify near-source hydrocarbon-bearing potential reservoir using geophysical well logging data: A case study of the Triassic Chang 8 Formation in Pengyang Region, Southwestern Ordos Basin",Arabian Journal of Geosciences,,,,10.1007/s12517-022-09571-9,Yuting HouHaopeng GuoJinyu ZhouGaoren LiDie LiuLiang Xiao,2022,https://link.springer.com/article/10.1007/s12517-022-09571-9,Article
Removal of petroleum hydrocarbon-contaminated soil using a solid-phase microbial fuel cell with a 3D corn stem carbon electrode modified with carbon nanotubes,Bioprocess and Biosystems Engineering,,,,10.1007/s00449-022-02730-y,Chenrong LiTing MeiTian-shun SongJingjing Xie,2022,https://link.springer.com/article/10.1007/s00449-022-02730-y,Article
Direct synthesis of H type ZSM-5 in shaped form and catalytic properties in methanol-to-hydrocarbon reaction,Journal of Porous Materials,,,,10.1007/s10934-022-01241-1,Lingzhen BuYaquan WangChao SunTaotao ZhaoJingjing ZhaoZiyang WangWenrong LiuJiaxin LuShuhui WuMingxue Shi,2022,https://link.springer.com/article/10.1007/s10934-022-01241-1,Article
"Conceptualization of the recent change in groundwater quality of the shallow aquifer of the hydrocarbon-rich Barmer sedimentary basin, Rajasthan, India",Arabian Journal of Geosciences,,,,10.1007/s12517-023-11396-z,Ashok Kumar,2023,https://link.springer.com/article/10.1007/s12517-023-11396-z,Article
Potential Production of High-Liquid Hydrocarbons from Blended Chlorella sp. and Cooking Oil via Co-pyrolysis as a New Waste Management Strategy,Biomass Processing for Sustainable Circular Economy,,,,10.1007/978-981-96-6279-1_11,Vekes BalasundramNorazana IbrahimRuzinah IshaMohd. Kamaruddin Abd. HamidSuchithra Thangalazhy GopakumarLe Kim Hoang Pham,2025,https://link.springer.com/chapter/10.1007/978-981-96-6279-1_11,Chapter
"Industrial Solid Wastes and Environment: An Overview on Global Generation, Implications, and Available Management Options",Technical Landfills and Waste Management,,,,10.1007/978-3-031-52633-6_9,Snigdha NathKonthoujam Khelchandra SinghSumpam TangjangSubhasish Das,2024,https://link.springer.com/chapter/10.1007/978-3-031-52633-6_9,Chapter
"Wasted Pomegranates as a potential and novel third-generation feedstock: optimization, characterization, and thermogravimetric investigation",Journal of Thermal Analysis and Calorimetry,,,,10.1007/s10973-024-13651-1,Ganesh Vijay MoreS. A. Kedar,2024,https://link.springer.com/article/10.1007/s10973-024-13651-1,Article
Subsurface hydrocarbon degradation strategies in low- and high-sulfate coal seam communities identified with activity-based metagenomics,npj Biofilms and Microbiomes,,,,10.1038/s41522-022-00267-2,Hannah D. SchweitzerHeidi J. SmithElliott P. BarnhartLuke J. McKayRobin GerlachAlfred B. CunninghamRex R. MalmstromDanielle GoudeauMatthew W. Fields,2022,https://link.springer.com/article/10.1038/s41522-022-00267-2,Article
Tracking CO<sub>2</sub> migration and accumulation in the Subei Basin using geochronology and fluid inclusion quantitative analysis,Scientific Reports,,,,10.1038/s41598-025-91727-0,Yanlong HuRuyue WangYahao HuangJing LuoShaojie LiZhigang WenXiaowen GuoZe TaoYukun LiuYan Yi,2025,https://link.springer.com/article/10.1038/s41598-025-91727-0,Article
